model,problem_idx,K,N,estimator,predicted,actual,abs_error,difficulty_bin
"3B",18,256,4,"hierarchical_shrinkage",0.5308498555271697,0.44968318028156773,0.08116667524560195,"medium"
"3B",18,256,4,"tail_smoothed_moment",0.5438252673484385,0.44968318028156773,0.09414208706687077,"medium"
"3B",18,256,4,"oracle_full_distribution",0.4449889989292153,0.44968318028156773,0.0046941813523524445,"medium"
"3B",18,256,8,"raw_plugin",0.5469747284242242,0.4695084752819245,0.07746625314229971,"medium"
"3B",18,256,8,"hierarchical_shrinkage",0.5311935573806071,0.4695084752819245,0.06168508209868262,"medium"
"3B",18,256,8,"tail_smoothed_moment",0.5420161628226147,0.4695084752819245,0.07250768754069015,"medium"
"3B",18,256,8,"oracle_full_distribution",0.4627177838339416,0.4695084752819245,0.006790691447982944,"medium"
"3B",18,256,16,"raw_plugin",0.5019630041594492,0.48579605525761205,0.01616694890183712,"medium"
"3B",18,256,16,"hierarchical_shrinkage",0.49538721645913836,0.48579605525761205,0.00959116120152631,"medium"
"3B",18,256,16,"tail_smoothed_moment",0.4985205102531708,0.48579605525761205,0.012724454995558743,"medium"
"3B",18,256,16,"oracle_full_distribution",0.47308312556616805,0.48579605525761205,0.012712929691443997,"medium"
"3B",18,256,32,"raw_plugin",0.41819266401167204,0.5047946182574986,0.08660195424582656,"medium"
"3B",18,256,32,"hierarchical_shrinkage",0.42787590048984103,0.5047946182574986,0.07691871776765757,"medium"
"3B",18,256,32,"tail_smoothed_moment",0.42798343948801537,0.5047946182574986,0.07681117876948323,"medium"
"3B",18,256,32,"oracle_full_distribution",0.4816283092352046,0.5047946182574986,0.023166309022293996,"medium"
"3B",18,256,48,"raw_plugin",0.3470833392831564,0.5149537635016087,0.16787042421845233,"medium"
"3B",18,256,48,"hierarchical_shrinkage",0.3704069137489149,0.5149537635016087,0.14454684975269383,"medium"
"3B",18,256,48,"tail_smoothed_moment",0.3742816109892718,0.5149537635016087,0.1406721525123369,"medium"
"3B",18,256,48,"oracle_full_distribution",0.48411781665051057,0.5149537635016087,0.03083594685109814,"medium"
"3B",18,256,64,"raw_plugin",0.290899446563623,0.5188517286766948,0.22795228211307184,"medium"
"3B",18,256,64,"hierarchical_shrinkage",0.3249361099120016,0.5188517286766948,0.1939156187646932,"medium"
"3B",18,256,64,"tail_smoothed_moment",0.3348599678111703,0.5188517286766948,0.18399176086552455,"medium"
"3B",18,256,64,"oracle_full_distribution",0.48395867194982906,0.5188517286766948,0.03489305672686577,"medium"
"3B",18,256,128,"raw_plugin",0.155902032495624,0.5116108988927175,0.3557088663970935,"medium"
"3B",18,256,128,"hierarchical_shrinkage",0.21528328754579645,0.5116108988927175,0.29632761134692104,"medium"
"3B",18,256,128,"tail_smoothed_moment",0.2601933029326762,0.5116108988927175,0.2514175959600413,"medium"
"3B",18,256,128,"oracle_full_distribution",0.47727195762120456,0.5116108988927175,0.034338941271512935,"medium"
"3B",18,256,256,"raw_plugin",0.04278383289319937,0.4928608493177598,0.45007701642456044,"medium"
"3B",18,256,256,"hierarchical_shrinkage",0.12264149372033833,0.4928608493177598,0.3702193555974215,"medium"
"3B",18,256,256,"tail_smoothed_moment",0.2194638714175991,0.4928608493177598,0.2733969779001607,"medium"
"3B",18,256,256,"oracle_full_distribution",0.4621605348324129,0.4928608493177598,0.030700314485346936,"medium"
"3B",19,256,1,"raw_plugin",0.57421875,0.6025390625,0.0283203125,"medium"
"3B",19,256,1,"hierarchical_shrinkage",0.5473132221638656,0.6025390625,0.055225840336134424,"medium"
"3B",19,256,1,"tail_smoothed_moment",0.57861328125,0.6025390625,0.02392578125,"medium"
"3B",19,256,1,"oracle_full_distribution",0.5986328125,0.6025390625,0.00390625,"medium"
"3B",19,256,2,"raw_plugin",0.6459197998046875,0.6452407836914062,0.00067901611328125,"medium"
"3B",19,256,2,"hierarchical_shrinkage",0.6076974676436737,0.6452407836914062,0.03754331604773253,"medium"
"3B",19,256,2,"tail_smoothed_moment",0.6429901123046875,0.6452407836914062,0.00225067138671875,"medium"
"3B",19,256,2,"oracle_full_distribution",0.6442064046859741,0.6452407836914062,0.001034379005432129,"medium"
"3B",19,256,4,"raw_plugin",0.6827349185477942,0.677779568764663,0.004955349783131169,"medium"
"3B",19,256,4,"hierarchical_shrinkage",0.6388951222820949,0.677779568764663,0.03888444648256817,"medium"
"3B",19,256,4,"tail_smoothed_moment",0.6782596386619844,0.677779568764663,0.00048006989732130023,"medium"
"3B",19,256,4,"oracle_full_distribution",0.6746605195673894,0.677779568764663,0.0031190491972736822,"medium"
"3B",19,256,8,"raw_plugin",0.6779128043525613,0.6989827562031729,0.021069951850611557,"medium"
"3B",19,256,8,"hierarchical_shrinkage",0.6359440181232767,0.6989827562031729,0.06303873807989613,"medium"
"3B",19,256,8,"tail_smoothed_moment",0.6722214246249114,0.6989827562031729,0.026761331578261438,"medium"
"3B",19,256,8,"oracle_full_distribution",0.696068223906911,0.6989827562031729,0.002914532296261818,"medium"
"3B",19,256,16,"raw_plugin",0.6254214280077474,0.7070318653895118,0.08161043738176443,"medium"
"3B",19,256,16,"hierarchical_shrinkage",0.594153955537777,0.7070318653895118,0.11287790985173485,"medium"
"3B",19,256,16,"tail_smoothed_moment",0.6227650178411643,0.7070318653895118,0.08426684754834746,"medium"
"3B",19,256,16,"oracle_full_distribution",0.7077951831496626,0.7070318653895118,0.0007633177601508168,"medium"
"3B",19,256,32,"raw_plugin",0.5099330619333416,0.6960786973524418,0.18614563541910012,"medium"
"3B",19,256,32,"hierarchical_shrinkage",0.5012682188271768,0.6960786973524418,0.194810478525265,"medium"
"3B",19,256,32,"tail_smoothed_moment",0.5250644074232274,0.6960786973524418,0.1710142899292144,"medium"
"3B",19,256,32,"oracle_full_distribution",0.7053381892654487,0.6960786973524418,0.009259491913006901,"medium"
"3B",19,256,48,"raw_plugin",0.4176896394609948,0.6828512385126214,0.2651615990516266,"medium"
"3B",19,256,48,"hierarchical_shrinkage",0.4268919538911856,0.6828512385126214,0.2559592846214358,"medium"
"3B",19,256,48,"tail_smoothed_moment",0.45588857879856487,0.6828512385126214,0.22696265971405655,"medium"
"3B",19,256,48,"oracle_full_distribution",0.6975958230270998,0.6828512385126214,0.014744584514478354,"medium"
"3B",19,256,64,"raw_plugin",0.3472679032420574,0.6735735991310979,0.3263056958890405,"medium"
"3B",19,256,64,"hierarchical_shrinkage",0.3700308752547492,0.6735735991310979,0.30354272387634873,"medium"
"3B",19,256,64,"tail_smoothed_moment",0.41006061629982815,0.6735735991310979,0.2635129828312698,"medium"
"3B",19,256,64,"oracle_full_distribution",0.691463162181896,0.6735735991310979,0.01788956305079803,"medium"
"3B",19,256,128,"raw_plugin",0.17576230364115708,0.6612794495810363,0.48551714593987927,"medium"
"3B",19,256,128,"hierarchical_shrinkage",0.2311715044622229,0.6612794495810363,0.43010794511881345,"medium"
"3B",19,256,128,"tail_smoothed_moment",0.3280988299261569,0.6612794495810363,0.33318061965487944,"medium"
"3B",19,256,128,"oracle_full_distribution",0.6837717936864158,0.6612794495810363,0.02249234410537948,"medium"
"3B",19,256,256,"raw_plugin",0.04426714306306947,0.6695420375813358,0.6252748945182663,"medium"
"3B",19,256,256,"hierarchical_shrinkage",0.1238281418562344,0.6695420375813358,0.5457138957251014,"medium"
"3B",19,256,256,"tail_smoothed_moment",0.282928854796371,0.6695420375813358,0.3866131827849648,"medium"
"3B",19,256,256,"oracle_full_distribution",0.6853616483127029,0.6695420375813358,0.015819610731367062,"medium"
"3B",2,256,1,"raw_plugin",0.95703125,0.9638671875,0.0068359375,"easy"
"3B",2,256,1,"hierarchical_shrinkage",0.8535632221638655,0.9638671875,0.11030396533613451,"easy"
"3B",2,256,1,"tail_smoothed_moment",0.9599609375,0.9638671875,0.00390625,"easy"
"3B",2,256,1,"oracle_full_distribution",0.9619140625,0.9638671875,0.001953125,"easy"
"3B",2,256,2,"raw_plugin",0.9694366455078125,0.9814209938049316,0.01198434829711914,"easy"
"3B",2,256,2,"hierarchical_shrinkage",0.8665109442061737,0.9814209938049316,0.11491004959875795,"easy"
"3B",2,256,2,"tail_smoothed_moment",0.9727096557617188,0.9814209938049316,0.00871133804321289,"easy"
"3B",2,256,2,"oracle_full_distribution",0.97833251953125,0.9814209938049316,0.0030884742736816406,"easy"
"3B",2,256,4,"raw_plugin",0.975759960943833,0.9876754178211513,0.01191545687731832,"easy"
"3B",2,256,4,"hierarchical_shrinkage",0.873315156198926,0.9876754178211513,0.11436026162222535,"easy"
"3B",2,256,4,"tail_smoothed_moment",0.9826216313522309,0.9876754178211513,0.005053786468920407,"easy"
"3B",2,256,4,"oracle_full_distribution",0.9856387175071717,0.9876754178211513,0.0020367003139796225,"easy"
"3B",2,256,8,"raw_plugin",0.9680717771531072,0.992732003059174,0.024660225906066757,"easy"
"3B",2,256,8,"hierarchical_shrinkage",0.8680711963637134,0.992732003059174,0.12466080669546054,"easy"
"3B",2,256,8,"tail_smoothed_moment",0.9824214160697345,0.992732003059174,0.01031058698943943,"easy"
"3B",2,256,8,"oracle_full_distribution",0.9899630543440789,0.992732003059174,0.002768948715095032,"easy"
"3B",2,256,16,"raw_plugin",0.942655834634451,0.9972673687092577,0.05461153407480668,"easy"
"3B",2,256,16,"hierarchical_shrinkage",0.8479414808391399,0.9972673687092577,0.1493258878701178,"easy"
"3B",2,256,16,"tail_smoothed_moment",0.9726282978792787,0.9972673687092577,0.02463907082997896,"easy"
"3B",2,256,16,"oracle_full_distribution",0.9925383224644286,0.9972673687092577,0.0047290462448290604,"easy"
"3B",2,256,32,"raw_plugin",0.8957554694967125,0.9996442595757286,0.10388879007901608,"easy"
"3B",2,256,32,"hierarchical_shrinkage",0.8099261448778734,0.9996442595757286,0.18971811469785516,"easy"
"3B",2,256,32,"tail_smoothed_moment",0.9573836248204383,0.9996442595757286,0.042260634755290294,"easy"
"3B",2,256,32,"oracle_full_distribution",0.993497861126312,0.9996442595757286,0.006146398449416557,"easy"
"3B",2,256,48,"raw_plugin",0.8575531956402711,0.999953125613883,0.14239992997361195,"easy"
"3B",2,256,48,"hierarchical_shrinkage",0.7787827988346067,0.999953125613883,0.2211703267792764,"easy"
"3B",2,256,48,"tail_smoothed_moment",0.9487154163831246,0.999953125613883,0.05123770923075843,"easy"
"3B",2,256,48,"oracle_full_distribution",0.9933796209005754,0.999953125613883,0.006573504713307643,"easy"
"3B",2,256,64,"raw_plugin",0.8269213820876308,0.9999937575587644,0.17307237547113363,"easy"
"3B",2,256,64,"hierarchical_shrinkage",0.7537536583312079,0.9999937575587644,0.24624009922755652,"easy"
"3B",2,256,64,"tail_smoothed_moment",0.9438259717163777,0.9999937575587644,0.056167785842386686,"easy"
"3B",2,256,64,"oracle_full_distribution",0.9932439958527266,0.9999937575587644,0.0067497617060378046,"easy"
"3B",2,256,128,"raw_plugin",0.7605006276929569,0.9999999982772944,0.23949937058433746,"easy"
"3B",2,256,128,"hierarchical_shrinkage",0.6989621637036628,0.9999999982772944,0.30103783457363154,"easy"
"3B",2,256,128,"tail_smoothed_moment",0.9381402866909886,0.9999999982772944,0.061859711586305766,"easy"
"3B",2,256,128,"oracle_full_distribution",0.9944729187028349,0.9999999982772944,0.005527079574459415,"easy"
"3B",2,256,256,"raw_plugin",0.7671168447586235,0.9999999999999999,0.23288315524137637,"easy"
"3B",2,256,256,"hierarchical_shrinkage",0.7021079032126777,0.9999999999999999,0.2978920967873222,"easy"
"3B",2,256,256,"tail_smoothed_moment",0.9375065594727466,0.9999999999999999,0.06249344052725325,"easy"
"3B",2,256,256,"oracle_full_distribution",0.9980719494614496,0.9999999999999999,0.0019280505385502744,"easy"
"3B",20,256,1,"raw_plugin",0.50390625,0.48779296875,0.01611328125,"medium"
"3B",20,256,1,"hierarchical_shrinkage",0.49106322216386555,0.48779296875,0.0032702534138655537,"medium"
"3B",20,256,1,"tail_smoothed_moment",0.498779296875,0.48779296875,0.010986328125,"medium"
"3B",20,256,1,"oracle_full_distribution",0.485107421875,0.48779296875,0.002685546875,"medium"
"3B",20,256,2,"raw_plugin",0.4704742431640625,0.4932286739349365,0.022754430770874023,"medium"
"3B",20,256,2,"hierarchical_shrinkage",0.4673410223311737,0.4932286739349365,0.02588765160376283,"medium"
"3B",20,256,2,"tail_smoothed_moment",0.46756649017333984,0.4932286739349365,0.02566218376159668,"medium"
"3B",20,256,2,"oracle_full_distribution",0.48593753576278687,0.4932286739349365,0.007291138172149658,"medium"
"3B",20,256,4,"raw_plugin",0.4332515599671751,0.49872953139168885,0.06547797142451373,"medium"
"3B",20,256,4,"hierarchical_shrinkage",0.4393084354175997,0.49872953139168885,0.05942109597408918,"medium"
"3B",20,256,4,"tail_smoothed_moment",0.42760108153743204,0.49872953139168885,0.07112844985425681,"medium"
"3B",20,256,4,"oracle_full_distribution",0.4834659978421705,0.49872953139168885,0.015263533549518371,"medium"
"3B",20,256,8,"raw_plugin",0.4042132923759569,0.4904811237826947,0.08626783140673783,"medium"
"3B",20,256,8,"hierarchical_shrinkage",0.41698440854199326,0.4904811237826947,0.07349671524070145,"medium"
"3B",20,256,8,"tail_smoothed_moment",0.3934193246100222,0.4904811237826947,0.09706179917267249,"medium"
"3B",20,256,8,"oracle_full_distribution",0.47556505776865443,0.4904811237826947,0.014916066014040275,"medium"
"3B",20,256,16,"raw_plugin",0.38532205624692906,0.4541379980280898,0.06881594178116074,"medium"
"3B",20,256,16,"hierarchical_shrinkage",0.4020744581291223,0.4541379980280898,0.052063539898967504,"medium"
"3B",20,256,16,"tail_smoothed_moment",0.3672188668662788,0.4541379980280898,0.08691913116181099,"medium"
"3B",20,256,16,"oracle_full_distribution",0.45654165650520667,0.4541379980280898,0.0024036584771168767,"medium"
"3B",20,256,32,"raw_plugin",0.36127055622798837,0.3881092320486004,0.026838675820612057,"medium"
"3B",20,256,32,"hierarchical_shrinkage",0.3823382142628941,0.3881092320486004,0.005771017785706323,"medium"
"3B",20,256,32,"tail_smoothed_moment",0.33783712279662853,0.3881092320486004,0.0502721092519719,"medium"
"3B",20,256,32,"oracle_full_distribution",0.41823307895235395,0.3881092320486004,0.030123846903753526,"medium"
"3B",20,256,48,"raw_plugin",0.3368060809338618,0.34255470173053026,0.005748620796668491,"medium"
"3B",20,256,48,"hierarchical_shrinkage",0.3621851070694792,0.34255470173053026,0.019630405338948942,"medium"
"3B",20,256,48,"tail_smoothed_moment",0.31342674014981553,0.34255470173053026,0.029127961580714734,"medium"
"3B",20,256,48,"oracle_full_distribution",0.3849215653171047,0.34255470173053026,0.04236686358657443,"medium"
"3B",20,256,64,"raw_plugin",0.3171816052818821,0.3115660349500664,0.0056155703318157,"medium"
"3B",20,256,64,"hierarchical_shrinkage",0.3459618368866089,0.3115660349500664,0.034395801936542514,"medium"
"3B",20,256,64,"tail_smoothed_moment",0.2952826351281583,0.3115660349500664,0.01628339982190813,"medium"
"3B",20,256,64,"oracle_full_distribution",0.35758613673739215,0.3115660349500664,0.04602010178732574,"medium"
"3B",20,256,128,"raw_plugin",0.27866408922135116,0.2542997218385816,0.024364367382769536,"medium"
"3B",20,256,128,"hierarchical_shrinkage",0.31349293292637814,0.2542997218385816,0.059193211087796516,"medium"
"3B",20,256,128,"tail_smoothed_moment",0.2624718784181018,0.2542997218385816,0.008172156579520196,"medium"
"3B",20,256,128,"oracle_full_distribution",0.28554615919573834,0.2542997218385816,0.03124643735715671,"medium"
"3B",20,256,256,"raw_plugin",0.2350894869176378,0.2298490425067919,0.005240444410845924,"medium"
"3B",20,256,256,"hierarchical_shrinkage",0.2764860169398891,0.2298490425067919,0.04663697443309722,"medium"
"3B",20,256,256,"tail_smoothed_moment",0.251272079445159,0.2298490425067919,0.021423036938367113,"medium"
"3B",20,256,256,"oracle_full_distribution",0.21439364386448348,0.2298490425067919,0.01545539864230841,"medium"
"3B",21,256,1,"raw_plugin",0.0,0.00048828125,0.00048828125,"hard"
"3B",21,256,1,"hierarchical_shrinkage",0.08793822216386553,0.00048828125,0.08744994091386553,"hard"
"3B",21,256,1,"tail_smoothed_moment",0.0,0.00048828125,0.00048828125,"hard"
"3B",21,256,1,"oracle_full_distribution",0.000244140625,0.00048828125,0.000244140625,"hard"
"3B",21,256,2,"raw_plugin",0.0,0.00021386146545410156,0.00021386146545410156,"hard"
"3B",21,256,2,"hierarchical_shrinkage",0.09096162779992366,0.00021386146545410156,0.09074776633446956,"hard"
"3B",21,256,2,"tail_smoothed_moment",0.0,0.00021386146545410156,0.00021386146545410156,"hard"
"3B",21,256,2,"oracle_full_distribution",0.0001023411750793457,0.00021386146545410156,0.00011152029037475586,"hard"
"3B",21,256,4,"raw_plugin",0.0,2.051294728744324e-05,2.051294728744324e-05,"hard"
"3B",21,256,4,"hierarchical_shrinkage",0.09270718744385954,2.051294728744324e-05,0.0926866744965721,"hard"
"3B",21,256,4,"tail_smoothed_moment",0.0,2.051294728744324e-05,2.051294728744324e-05,"hard"
"3B",21,256,4,"oracle_full_distribution",8.99168833612407e-06,2.051294728744324e-05,1.1521258951319169e-05,"hard"
"3B",21,256,8,"raw_plugin",0.0,9.436072706116409e-08,9.436072706116409e-08,"hard"
"3B",21,256,8,"hierarchical_shrinkage",0.09361377464122769,9.436072706116409e-08,0.09361368028050063,"hard"
"3B",21,256,8,"tail_smoothed_moment",0.0,9.436072706116409e-08,9.436072706116409e-08,"hard"
"3B",21,256,8,"oracle_full_distribution",3.4705118443513224e-08,9.436072706116409e-08,5.965560861765086e-08,"hard"
"3B",21,256,16,"raw_plugin",0.0,9.98381092811735e-13,9.98381092811735e-13,"hard"
"3B",21,256,16,"hierarchical_shrinkage",0.09381681313157904,9.98381092811735e-13,0.09381681313058066,"hard"
"3B",21,256,16,"tail_smoothed_moment",0.0,9.98381092811735e-13,9.98381092811735e-13,"hard"
"3B",21,256,16,"oracle_full_distribution",2.58505902349766e-13,9.98381092811735e-13,7.398751904619689e-13,"hard"
"3B",21,256,32,"raw_plugin",0.0,5.588703019926259e-23,5.588703019926259e-23,"hard"
"3B",21,256,32,"hierarchical_shrinkage",0.09332176928050338,5.588703019926259e-23,0.09332176928050338,"hard"
"3B",21,256,32,"tail_smoothed_moment",0.0,5.588703019926259e-23,5.588703019926259e-23,"hard"
"3B",21,256,32,"oracle_full_distribution",7.171396932823162e-24,5.588703019926259e-23,4.8715633266439424e-23,"hard"
"3B",21,256,48,"raw_plugin",0.0,2.3465673681699106e-33,2.3465673681699106e-33,"hard"
"3B",21,256,48,"hierarchical_shrinkage",0.09274024232238977,2.3465673681699106e-33,0.09274024232238977,"hard"
"3B",21,256,48,"tail_smoothed_moment",0.0,2.3465673681699106e-33,2.3465673681699106e-33,"hard"
"3B",21,256,48,"oracle_full_distribution",1.4921445325113276e-34,2.3465673681699106e-33,2.1973529149187778e-33,"hard"
"3B",21,256,64,"raw_plugin",0.0,8.758879105033146e-44,8.758879105033146e-44,"hard"
"3B",21,256,64,"hierarchical_shrinkage",0.09221655266110322,8.758879105033146e-44,0.09221655266110322,"hard"
"3B",21,256,64,"tail_smoothed_moment",0.0,8.758879105033146e-44,8.758879105033146e-44,"hard"
"3B",21,256,64,"oracle_full_distribution",2.7598029152425032e-45,8.758879105033146e-44,8.482898813508896e-44,"hard"
"3B",21,256,128,"raw_plugin",0.0,1.0770737208314897e-85,1.0770737208314897e-85,"hard"
"3B",21,256,128,"hierarchical_shrinkage",0.09056166154929722,1.0770737208314897e-85,0.09056166154929722,"hard"
"3B",21,256,128,"tail_smoothed_moment",0.0,1.0770737208314897e-85,1.0770737208314897e-85,"hard"
"3B",21,256,128,"oracle_full_distribution",2.044313410823644e-88,1.0770737208314897e-85,1.0750294074206661e-85,"hard"
"3B",21,256,256,"raw_plugin",0.0,8.18478036859169e-170,8.18478036859169e-170,"hard"
"3B",21,256,256,"hierarchical_shrinkage",0.08841442740577883,8.18478036859169e-170,0.08841442740577883,"hard"
"3B",21,256,256,"tail_smoothed_moment",0.0,8.18478036859169e-170,8.18478036859169e-170,"hard"
"3B",21,256,256,"oracle_full_distribution",5.616408921426014e-175,8.18478036859169e-170,8.184724204502477e-170,"hard"
"3B",22,256,1,"raw_plugin",0.24609375,0.22900390625,0.01708984375,"hard"
"3B",22,256,1,"hierarchical_shrinkage",0.28481322216386556,0.22900390625,0.055809315913865565,"hard"
"3B",22,256,1,"tail_smoothed_moment",0.244140625,0.22900390625,0.01513671875,"hard"
"3B",22,256,1,"oracle_full_distribution",0.23193359375,0.22900390625,0.0029296875,"hard"
"3B",22,256,2,"raw_plugin",0.2998504638671875,0.27852320671081543,0.02132725715637207,"hard"
"3B",22,256,2,"hierarchical_shrinkage",0.33084199889367366,0.27852320671081543,0.05231879218285823,"hard"
"3B",22,256,2,"tail_smoothed_moment",0.2968769073486328,0.27852320671081543,0.018353700637817383,"hard"
"3B",22,256,2,"oracle_full_distribution",0.2861800193786621,0.27852320671081543,0.00765681266784668,"hard"
"3B",22,256,4,"raw_plugin",0.3216194377746433,0.30057175139103265,0.021047686383610653,"hard"
"3B",22,256,4,"hierarchical_shrinkage",0.3500027376635742,0.30057175139103265,0.049430986272541555,"hard"
"3B",22,256,4,"tail_smoothed_moment",0.3167010461620521,0.30057175139103265,0.01612929477101943,"hard"
"3B",22,256,4,"oracle_full_distribution",0.31548782768237515,0.30057175139103265,0.014916076291342506,"hard"
"3B",22,256,8,"raw_plugin",0.3114845735722488,0.2975020210811807,0.013982552491068112,"hard"
"3B",22,256,8,"hierarchical_shrinkage",0.3428014334990267,0.2975020210811807,0.04529941241784602,"hard"
"3B",22,256,8,"tail_smoothed_moment",0.30291250843405537,0.2975020210811807,0.005410487352874693,"hard"
"3B",22,256,8,"oracle_full_distribution",0.3168998193794389,0.2975020210811807,0.019397798298258218,"hard"
"3B",22,256,16,"raw_plugin",0.2983197840724343,0.2711184154583237,0.0272013686141106,"hard"
"3B",22,256,16,"hierarchical_shrinkage",0.3324726403895265,0.2711184154583237,0.061354224931202794,"hard"
"3B",22,256,16,"tail_smoothed_moment",0.2849115292773674,0.2711184154583237,0.01379311381904369,"hard"
"3B",22,256,16,"oracle_full_distribution",0.29138388569033224,0.2711184154583237,0.02026547023200853,"hard"
"3B",22,256,32,"raw_plugin",0.28880482630221327,0.22134016884029695,0.06746465746191632,"hard"
"3B",22,256,32,"hierarchical_shrinkage",0.324365630322274,0.22134016884029695,0.10302546148197705,"hard"
"3B",22,256,32,"tail_smoothed_moment",0.2796837624569366,0.22134016884029695,0.058343593616639655,"hard"
"3B",22,256,32,"oracle_full_distribution",0.23918551334132965,0.22134016884029695,0.0178453445010327,"hard"
"3B",22,256,48,"raw_plugin",0.26314106829783024,0.18766867754783767,0.07547239074999257,"hard"
"3B",22,256,48,"hierarchical_shrinkage",0.30325309696065395,0.18766867754783767,0.11558441941281627,"hard"
"3B",22,256,48,"tail_smoothed_moment",0.2705217623964995,0.18766867754783767,0.08285308484866183,"hard"
"3B",22,256,48,"oracle_full_distribution",0.20054998720402123,0.18766867754783767,0.01288130965618356,"hard"
"3B",22,256,64,"raw_plugin",0.23036416498566908,0.16561876309675538,0.0647454018889137,"hard"
"3B",22,256,64,"hierarchical_shrinkage",0.2765078846496385,0.16561876309675538,0.11088912155288311,"hard"
"3B",22,256,64,"tail_smoothed_moment",0.2583096484187932,0.16561876309675538,0.09269088532203784,"hard"
"3B",22,256,64,"oracle_full_distribution",0.17264248320308517,0.16561876309675538,0.007023720106329789,"hard"
"3B",22,256,128,"raw_plugin",0.12248677734167428,0.12536996155959565,0.0028831842179213724,"hard"
"3B",22,256,128,"hierarchical_shrinkage",0.18855108342263666,0.12536996155959565,0.063181121863041,"hard"
"3B",22,256,128,"tail_smoothed_moment",0.22165213664985664,0.12536996155959565,0.09628217509026099,"hard"
"3B",22,256,128,"oracle_full_distribution",0.11216362999992477,0.12536996155959565,0.01320633155967088,"hard"
"3B",22,256,256,"raw_plugin",0.03320651972875451,0.09487808754665546,0.061671567817900945,"hard"
"3B",22,256,256,"hierarchical_shrinkage",0.11497964318878244,0.09487808754665546,0.020101555642126984,"hard"
"3B",22,256,256,"tail_smoothed_moment",0.19714562433579028,0.09487808754665546,0.10226753678913482,"hard"
"3B",22,256,256,"oracle_full_distribution",0.06463976741643461,0.09487808754665546,0.030238320130220847,"hard"
"3B",23,256,1,"raw_plugin",0.00390625,0.001953125,0.001953125,"hard"
"3B",23,256,1,"hierarchical_shrinkage",0.09106322216386553,0.001953125,0.08911009716386553,"hard"
"3B",23,256,1,"tail_smoothed_moment",0.00390625,0.001953125,0.001953125,"hard"
"3B",23,256,1,"oracle_full_distribution",0.001708984375,0.001953125,0.000244140625,"hard"
"3B",23,256,2,"raw_plugin",0.0034332275390625,0.0014891624450683594,0.0019440650939941406,"hard"
"3B",23,256,2,"hierarchical_shrinkage",0.09370820983117366,0.0014891624450683594,0.0922190473861053,"hard"
"3B",23,256,2,"tail_smoothed_moment",0.003448486328125,0.0014891624450683594,0.0019593238830566406,"hard"
"3B",23,256,2,"oracle_full_distribution",0.0010985732078552246,0.0014891624450683594,0.00039058923721313477,"hard"
"3B",23,256,4,"raw_plugin",0.0013260694686323404,0.0005574446166747293,0.0007686248519576111,"hard"
"3B",23,256,4,"hierarchical_shrinkage",0.09376804301876542,0.0005574446166747293,0.09321059840209069,"hard"
"3B",23,256,4,"tail_smoothed_moment",0.0013505378738045692,0.0005574446166747293,0.0007930932571298399,"hard"
"3B",23,256,4,"oracle_full_distribution",0.00038396707172339006,0.0005574446166747293,0.00017347754495133927,"hard"
"3B",23,256,8,"raw_plugin",9.892315732384221e-05,5.4319809297924716e-05,4.46033480259175e-05,"hard"
"3B",23,256,8,"hierarchical_shrinkage",0.09369291316708676,5.4319809297924716e-05,0.09363859335778883,"hard"
"3B",23,256,8,"tail_smoothed_moment",0.00010562560288793947,5.4319809297924716e-05,5.130579359001476e-05,"hard"
"3B",23,256,8,"oracle_full_distribution",3.436137789669606e-05,5.4319809297924716e-05,1.995843140122866e-05,"hard"
"3B",23,256,16,"raw_plugin",2.7533953196221214e-07,4.054102371018241e-07,1.3007070513961196e-07,"hard"
"3B",23,256,16,"hierarchical_shrinkage",0.0938170334032046,4.054102371018241e-07,0.0938166279929675,"hard"
"3B",23,256,16,"tail_smoothed_moment",3.4770575846075654e-07,4.054102371018241e-07,5.7704478641067554e-08,"hard"
"3B",23,256,16,"oracle_full_distribution",2.0324238204135466e-07,4.054102371018241e-07,2.0216785506046943e-07,"hard"
"3B",23,256,32,"raw_plugin",1.06789365963645e-12,1.8664301567774506e-11,1.7596407908138055e-11,"hard"
"3B",23,256,32,"hierarchical_shrinkage",0.0933217692813577,1.8664301567774506e-11,0.0933217692626934,"hard"
"3B",23,256,32,"tail_smoothed_moment",2.3804876799490454e-12,1.8664301567774506e-11,1.628381388782546e-11,"hard"
"3B",23,256,32,"oracle_full_distribution",5.612730516544288e-12,1.8664301567774506e-11,1.3051571051230218e-11,"hard"
"3B",23,256,48,"raw_plugin",3.111556501027497e-18,6.91863856704453e-16,6.887523002034255e-16,"hard"
"3B",23,256,48,"hierarchical_shrinkage",0.09274024232238977,6.91863856704453e-16,0.09274024232238907,"hard"
"3B",23,256,48,"tail_smoothed_moment",1.4913489326467868e-17,6.91863856704453e-16,6.769503673779851e-16,"hard"
"3B",23,256,48,"oracle_full_distribution",1.3710963189878062e-16,6.91863856704453e-16,5.547542248056723e-16,"hard"
"3B",23,256,64,"raw_plugin",8.072353534304576e-24,2.2855840291345745e-20,2.284776793781144e-20,"hard"
"3B",23,256,64,"hierarchical_shrinkage",0.09221655266110322,2.2855840291345745e-20,0.09221655266110322,"hard"
"3B",23,256,64,"tail_smoothed_moment",9.26267267524692e-23,2.2855840291345745e-20,2.2763213564593277e-20,"hard"
