model,problem_idx,K,N,estimator,predicted,actual,abs_error,difficulty_bin
"3B",0,1024,1,"oracle_full_distribution",0.7255859375,0.71875,0.0068359375,"medium"
"3B",0,1024,2,"raw_plugin",0.7589969635009766,0.7511119842529297,0.007884979248046875,"medium"
"3B",0,1024,2,"hierarchical_shrinkage",0.7411035032361908,0.7511119842529297,0.010008481016738902,"medium"
"3B",0,1024,2,"tail_smoothed_moment",0.7592202126979828,0.7511119842529297,0.0081082284450531,"medium"
"3B",0,1024,2,"oracle_full_distribution",0.7548974752426147,0.7511119842529297,0.0037854909896850586,"medium"
"3B",0,1024,4,"raw_plugin",0.7647080138322053,0.7699246571628464,0.005216643330641091,"medium"
"3B",0,1024,4,"hierarchical_shrinkage",0.7469920093255638,0.7699246571628464,0.02293264783728266,"medium"
"3B",0,1024,4,"tail_smoothed_moment",0.7652379876610382,0.7699246571628464,0.004686669501808183,"medium"
"3B",0,1024,4,"oracle_full_distribution",0.7680412327858548,0.7699246571628464,0.001883424376991627,"medium"
"3B",0,1024,8,"raw_plugin",0.762385796375829,0.7852695639966961,0.02288376762086708,"medium"
"3B",0,1024,8,"hierarchical_shrinkage",0.7450730361893767,0.7852695639966961,0.040196527807319415,"medium"
"3B",0,1024,8,"tail_smoothed_moment",0.7631580738124163,0.7852695639966961,0.022111490184279825,"medium"
"3B",0,1024,8,"oracle_full_distribution",0.7742919929063089,0.7852695639966961,0.010977571090387217,"medium"
"3B",0,1024,16,"raw_plugin",0.7691382711836305,0.7989092524725017,0.029770981288871123,"medium"
"3B",0,1024,16,"hierarchical_shrinkage",0.7514880237997636,0.7989092524725017,0.047421228672738014,"medium"
"3B",0,1024,16,"tail_smoothed_moment",0.7696062977197874,0.7989092524725017,0.029302954752714272,"medium"
"3B",0,1024,16,"oracle_full_distribution",0.7827239345377403,0.7989092524725017,0.016185317934761412,"medium"
"3B",0,1024,32,"raw_plugin",0.8001427288535365,0.8260415432262302,0.0258988143726937,"medium"
"3B",0,1024,32,"hierarchical_shrinkage",0.7805230887093589,0.8260415432262302,0.04551845451687131,"medium"
"3B",0,1024,32,"tail_smoothed_moment",0.7981518268115112,0.8260415432262302,0.027889716414719046,"medium"
"3B",0,1024,32,"oracle_full_distribution",0.8051887801573572,0.8260415432262302,0.02085276306887307,"medium"
"3B",0,1024,48,"raw_plugin",0.8301727247919325,0.8536650148527165,0.023492290060784016,"medium"
"3B",0,1024,48,"hierarchical_shrinkage",0.8086155769578158,0.8536650148527165,0.04504943789490068,"medium"
"3B",0,1024,48,"tail_smoothed_moment",0.8245870161917643,0.8536650148527165,0.029077998660952176,"medium"
"3B",0,1024,48,"oracle_full_distribution",0.8258235075913343,0.8536650148527165,0.027841507261382237,"medium"
"3B",0,1024,64,"raw_plugin",0.8541756278999137,0.8764254271527221,0.022249799252808344,"medium"
"3B",0,1024,64,"hierarchical_shrinkage",0.8310525182178904,0.8764254271527221,0.0453729089348317,"medium"
"3B",0,1024,64,"tail_smoothed_moment",0.8444395833854589,0.8764254271527221,0.03198584376726321,"medium"
"3B",0,1024,64,"oracle_full_distribution",0.8412645398630131,0.8764254271527221,0.03516088728970901,"medium"
"3B",0,1024,128,"raw_plugin",0.9141741267356404,0.9312201911185973,0.01704606438295697,"medium"
"3B",0,1024,128,"hierarchical_shrinkage",0.887034960912749,0.9312201911185973,0.0441852302058483,"medium"
"3B",0,1024,128,"tail_smoothed_moment",0.8866014866941959,0.9312201911185973,0.04461870442440141,"medium"
"3B",0,1024,128,"oracle_full_distribution",0.8746518901938,0.9312201911185973,0.056568300924797366,"medium"
"3B",0,1024,256,"raw_plugin",0.96747968067662,0.975596655361623,0.008116974685002942,"medium"
"3B",0,1024,256,"hierarchical_shrinkage",0.9365733545796949,0.975596655361623,0.03902330078192806,"medium"
"3B",0,1024,256,"tail_smoothed_moment",0.9164150612369486,0.975596655361623,0.059181594124674386,"medium"
"3B",0,1024,256,"oracle_full_distribution",0.8952927512871279,0.975596655361623,0.08030390407449506,"medium"
"3B",1,1024,1,"raw_plugin",0.0498046875,0.0576171875,0.0078125,"hard"
"3B",1,1024,1,"hierarchical_shrinkage",0.07273918298937222,0.0576171875,0.015121995489372222,"hard"
"3B",1,1024,1,"tail_smoothed_moment",0.049072265625,0.0576171875,0.008544921875,"hard"
"3B",1,1024,1,"oracle_full_distribution",0.052734375,0.0576171875,0.0048828125,"hard"
"3B",1,1024,2,"raw_plugin",0.03921985626220703,0.03774547576904297,0.0014743804931640625,"hard"
"3B",1,1024,2,"hierarchical_shrinkage",0.06366622583499594,0.03774547576904297,0.02592075006595297,"hard"
"3B",1,1024,2,"tail_smoothed_moment",0.03927570581436157,0.03774547576904297,0.0015302300453186035,"hard"
"3B",1,1024,2,"oracle_full_distribution",0.03958690166473389,0.03774547576904297,0.001841425895690918,"hard"
"3B",1,1024,4,"raw_plugin",0.034783783031343773,0.028349216506285302,0.006434566525058472,"hard"
"3B",1,1024,4,"hierarchical_shrinkage",0.06000449798357636,0.028349216506285302,0.03165528147729106,"hard"
"3B",1,1024,4,"tail_smoothed_moment",0.03487373145532047,0.028349216506285302,0.006524514949035165,"hard"
"3B",1,1024,4,"oracle_full_distribution",0.03288835761434683,0.028349216506285302,0.0045391411080615285,"hard"
"3B",1,1024,8,"raw_plugin",0.03130513292011144,0.022096849248790087,0.00920828367132135,"hard"
"3B",1,1024,8,"hierarchical_shrinkage",0.05699711764281892,0.022096849248790087,0.034900268394028836,"hard"
"3B",1,1024,8,"tail_smoothed_moment",0.031506104912843995,0.022096849248790087,0.009409255664053907,"hard"
"3B",1,1024,8,"oracle_full_distribution",0.028169202196889863,0.022096849248790087,0.006072352948099775,"hard"
"3B",1,1024,16,"raw_plugin",0.025069120292809388,0.015750244329239212,0.009318875963570176,"hard"
"3B",1,1024,16,"hierarchical_shrinkage",0.05118764649075562,0.015750244329239212,0.035437402161516404,"hard"
"3B",1,1024,16,"tail_smoothed_moment",0.02553210217574689,0.015750244329239212,0.009781857846507678,"hard"
"3B",1,1024,16,"oracle_full_distribution",0.02214540839610041,0.015750244329239212,0.006395164066861199,"hard"
"3B",1,1024,32,"raw_plugin",0.01816110010920599,0.010282602607524583,0.007878497501681408,"hard"
"3B",1,1024,32,"hierarchical_shrinkage",0.04454037930293017,0.010282602607524583,0.03425777669540559,"hard"
"3B",1,1024,32,"tail_smoothed_moment",0.01922425138474254,0.010282602607524583,0.008941648777217958,"hard"
"3B",1,1024,32,"oracle_full_distribution",0.015613609774431499,0.010282602607524583,0.005331007166906916,"hard"
"3B",1,1024,48,"raw_plugin",0.01527167667222,0.0070424825068485875,0.008229194165371413,"hard"
"3B",1,1024,48,"hierarchical_shrinkage",0.04164988460985112,0.0070424825068485875,0.03460740210300253,"hard"
"3B",1,1024,48,"tail_smoothed_moment",0.017135763410648208,0.0070424825068485875,0.010093280903799622,"hard"
"3B",1,1024,48,"oracle_full_distribution",0.01267167950626789,0.0070424825068485875,0.005629196999419303,"hard"
"3B",1,1024,64,"raw_plugin",0.012986142993215898,0.004678020862953499,0.0083081221302624,"hard"
"3B",1,1024,64,"hierarchical_shrinkage",0.039344767717468865,0.004678020862953499,0.034666746854515366,"hard"
"3B",1,1024,64,"tail_smoothed_moment",0.01575322282528852,0.004678020862953499,0.01107520196233502,"hard"
"3B",1,1024,64,"oracle_full_distribution",0.010733656205647868,0.004678020862953499,0.006055635342694369,"hard"
"3B",1,1024,128,"raw_plugin",0.005085823021696853,0.0006537175755132826,0.0044321054461835705,"hard"
"3B",1,1024,128,"hierarchical_shrinkage",0.031422439770213875,0.0006537175755132826,0.030768722194700594,"hard"
"3B",1,1024,128,"tail_smoothed_moment",0.009929103523181843,0.0006537175755132826,0.00927538594766856,"hard"
"3B",1,1024,128,"oracle_full_distribution",0.005505467680974441,0.0006537175755132826,0.004851750105461158,"hard"
"3B",1,1024,256,"raw_plugin",0.0004040021181910752,6.568513651384256e-06,0.0003974336045396909,"hard"
"3B",1,1024,256,"hierarchical_shrinkage",0.02638448064235009,6.568513651384256e-06,0.026377912128698708,"hard"
"3B",1,1024,256,"tail_smoothed_moment",0.0032602338516782687,6.568513651384256e-06,0.0032536653380268845,"hard"
"3B",1,1024,256,"oracle_full_distribution",0.0011838148698062748,6.568513651384256e-06,0.0011772463561548906,"hard"
"3B",10,1024,1,"raw_plugin",0.3359375,0.3447265625,0.0087890625,"medium"
"3B",10,1024,1,"hierarchical_shrinkage",0.3420406535776075,0.3447265625,0.0026859089223925103,"medium"
"3B",10,1024,1,"tail_smoothed_moment",0.334869384765625,0.3447265625,0.009857177734375,"medium"
"3B",10,1024,1,"oracle_full_distribution",0.33984375,0.3447265625,0.0048828125,"medium"
"3B",10,1024,2,"raw_plugin",0.3691387176513672,0.38587093353271484,0.016732215881347656,"medium"
"3B",10,1024,2,"hierarchical_shrinkage",0.37417809537773494,0.38587093353271484,0.011692838154979901,"medium"
"3B",10,1024,2,"tail_smoothed_moment",0.36947908997535706,0.38587093353271484,0.016391843557357788,"medium"
"3B",10,1024,2,"oracle_full_distribution",0.3744601011276245,0.38587093353271484,0.011410832405090332,"medium"
"3B",10,1024,4,"raw_plugin",0.36356953451286245,0.39325938326783216,0.029689848754969717,"medium"
"3B",10,1024,4,"hierarchical_shrinkage",0.3694499111426528,0.39325938326783216,0.023809472125179365,"medium"
"3B",10,1024,4,"tail_smoothed_moment",0.3644747291264423,0.39325938326783216,0.028784654141389865,"medium"
"3B",10,1024,4,"oracle_full_distribution",0.3777155110184438,0.39325938326783216,0.015543872249388357,"medium"
"3B",10,1024,8,"raw_plugin",0.3164036819425773,0.35526323820820016,0.038859556265622874,"medium"
"3B",10,1024,8,"hierarchical_shrinkage",0.3253251637816103,0.35526323820820016,0.029938074426589856,"medium"
"3B",10,1024,8,"tail_smoothed_moment",0.3184687921951148,0.35526323820820016,0.03679444601308535,"medium"
"3B",10,1024,8,"oracle_full_distribution",0.34233849676990136,0.35526323820820016,0.012924741438298804,"medium"
"3B",10,1024,16,"raw_plugin",0.2315979982794312,0.28100618192229404,0.04940818364286284,"medium"
"3B",10,1024,16,"hierarchical_shrinkage",0.24556776694875262,0.28100618192229404,0.035438414973541416,"medium"
"3B",10,1024,16,"tail_smoothed_moment",0.23594803602448877,0.28100618192229404,0.04505814589780527,"medium"
"3B",10,1024,16,"oracle_full_distribution",0.2661096138734325,0.28100618192229404,0.014896568048861525,"medium"
"3B",10,1024,32,"raw_plugin",0.13419067854056657,0.19198109352406675,0.05779041498350018,"medium"
"3B",10,1024,32,"hierarchical_shrinkage",0.15374468841479896,0.19198109352406675,0.03823640510926779,"medium"
"3B",10,1024,32,"tail_smoothed_moment",0.14228180892346498,0.19198109352406675,0.04969928460060177,"medium"
"3B",10,1024,32,"oracle_full_distribution",0.1671918134902038,0.19198109352406675,0.024789280033862965,"medium"
"3B",10,1024,48,"raw_plugin",0.08541435970010428,0.1414346708741842,0.056020311174079934,"medium"
"3B",10,1024,48,"hierarchical_shrinkage",0.10766652745962454,0.1414346708741842,0.033768143414559665,"medium"
"3B",10,1024,48,"tail_smoothed_moment",0.09617143075008563,0.1414346708741842,0.045263240124098575,"medium"
"3B",10,1024,48,"oracle_full_distribution",0.11244791082981455,0.1414346708741842,0.02898676004436966,"medium"
"3B",10,1024,64,"raw_plugin",0.05761097286243325,0.1097486605039715,0.05213768764153825,"medium"
"3B",10,1024,64,"hierarchical_shrinkage",0.08134460759437931,0.1097486605039715,0.028404052909592192,"medium"
"3B",10,1024,64,"tail_smoothed_moment",0.0701929815929093,0.1097486605039715,0.039555678911062195,"medium"
"3B",10,1024,64,"oracle_full_distribution",0.07949515418845396,0.1097486605039715,0.030253506315517542,"medium"
"3B",10,1024,128,"raw_plugin",0.015585456499993908,0.05419763457715873,0.03861217807716483,"medium"
"3B",10,1024,128,"hierarchical_shrinkage",0.04130444774978757,0.05419763457715873,0.012893186827371159,"medium"
"3B",10,1024,128,"tail_smoothed_moment",0.030483100483878946,0.05419763457715873,0.023714534093279786,"medium"
"3B",10,1024,128,"oracle_full_distribution",0.027213160098449166,0.05419763457715873,0.026984474478709566,"medium"
"3B",10,1024,256,"raw_plugin",0.0014549396648979864,0.0198797387169612,0.018424799052063214,"medium"
"3B",10,1024,256,"hierarchical_shrinkage",0.02737359833336836,0.0198797387169612,0.00749385961640716,"medium"
"3B",10,1024,256,"tail_smoothed_moment",0.011645740385059996,0.0198797387169612,0.008233998331901204,"medium"
"3B",10,1024,256,"oracle_full_distribution",0.005419841353267468,0.0198797387169612,0.01445989736369373,"medium"
"3B",100,1024,1,"raw_plugin",0.005859375,0.0087890625,0.0029296875,"hard"
"3B",100,1024,1,"hierarchical_shrinkage",0.031378888871725165,0.0087890625,0.022589826371725165,"hard"
"3B",100,1024,1,"tail_smoothed_moment",0.005859375,0.0087890625,0.0029296875,"hard"
"3B",100,1024,1,"oracle_full_distribution",0.007080078125,0.0087890625,0.001708984375,"hard"
"3B",100,1024,2,"raw_plugin",0.0078029632568359375,0.004288673400878906,0.0035142898559570312,"hard"
"3B",100,1024,2,"hierarchical_shrinkage",0.03409738535935256,0.004288673400878906,0.029808711958473656,"hard"
"3B",100,1024,2,"tail_smoothed_moment",0.007808685302734375,0.004288673400878906,0.0035200119018554688,"hard"
"3B",100,1024,2,"oracle_full_distribution",0.005487382411956787,0.004288673400878906,0.0011987090110778809,"hard"
"3B",100,1024,4,"raw_plugin",0.009041934192282497,0.004565347459902114,0.004476586732380383,"hard"
"3B",100,1024,4,"hierarchical_shrinkage",0.03577687554681282,0.004565347459902114,0.031211528086910703,"hard"
"3B",100,1024,4,"tail_smoothed_moment",0.009062517194251996,0.004565347459902114,0.004497169734349882,"hard"
"3B",100,1024,4,"oracle_full_distribution",0.0059446027015859215,0.004565347459902114,0.0013792552416838078,"hard"
"3B",100,1024,8,"raw_plugin",0.010452066863708604,0.006611678629420494,0.00384038823428811,"hard"
"3B",100,1024,8,"hierarchical_shrinkage",0.03737070253091037,0.006611678629420494,0.030759023901489876,"hard"
"3B",100,1024,8,"tail_smoothed_moment",0.010514053691771474,0.006611678629420494,0.00390237506235098,"hard"
"3B",100,1024,8,"oracle_full_distribution",0.006573569730095768,0.006611678629420494,3.810889932472604e-05,"hard"
"3B",100,1024,16,"raw_plugin",0.01155461448867801,0.009940956633115285,0.0016136578555627258,"hard"
"3B",100,1024,16,"hierarchical_shrinkage",0.038468111616279034,0.009940956633115285,0.02852715498316375,"hard"
"3B",100,1024,16,"tail_smoothed_moment",0.01175875766326498,0.009940956633115285,0.0018178010301496943,"hard"
"3B",100,1024,16,"oracle_full_distribution",0.006755928954811089,0.009940956633115285,0.003185027678304196,"hard"
"3B",100,1024,32,"raw_plugin",0.00888502770937631,0.012239761046489097,0.0033547333371127877,"hard"
"3B",100,1024,32,"hierarchical_shrinkage",0.035809958220737535,0.012239761046489097,0.023570197174248436,"hard"
"3B",100,1024,32,"tail_smoothed_moment",0.009414660436516863,0.012239761046489097,0.0028251006099722347,"hard"
"3B",100,1024,32,"oracle_full_distribution",0.0059672350352453045,0.012239761046489097,0.006272526011243793,"hard"
"3B",100,1024,48,"raw_plugin",0.005604930151196679,0.011318083992208804,0.005713153841012126,"hard"
"3B",100,1024,48,"hierarchical_shrinkage",0.03255177023712329,0.011318083992208804,0.021233686244914483,"hard"
"3B",100,1024,48,"tail_smoothed_moment",0.006317124661893236,0.011318083992208804,0.0050009593303155684,"hard"
"3B",100,1024,48,"oracle_full_distribution",0.004926498202201984,0.011318083992208804,0.00639158579000682,"hard"
"3B",100,1024,64,"raw_plugin",0.0033080015839548394,0.009303155001245908,0.005995153417291069,"hard"
"3B",100,1024,64,"hierarchical_shrinkage",0.03023592874404669,0.009303155001245908,0.02093277374280078,"hard"
"3B",100,1024,64,"tail_smoothed_moment",0.004045775436128893,0.009303155001245908,0.005257379565117015,"hard"
"3B",100,1024,64,"oracle_full_distribution",0.003949548974005726,0.009303155001245908,0.005353606027240183,"hard"
"3B",100,1024,128,"raw_plugin",0.0003011181091374252,0.002687995387254581,0.002386877278117156,"hard"
"3B",100,1024,128,"hierarchical_shrinkage",0.026919188087805006,0.002687995387254581,0.024231192700550425,"hard"
"3B",100,1024,128,"tail_smoothed_moment",0.0006034825022466858,0.002687995387254581,0.0020845128850078953,"hard"
"3B",100,1024,128,"oracle_full_distribution",0.0013796116147395767,0.002687995387254581,0.0013083837725150044,"hard"
"3B",100,1024,256,"raw_plugin",1.3775457937661489e-06,0.00011231688729564316,0.000110939341501877,"hard"
"3B",100,1024,256,"hierarchical_shrinkage",0.026005539868329094,0.00011231688729564316,0.02589322298103345,"hard"
"3B",100,1024,256,"tail_smoothed_moment",1.1939155866024601e-05,0.00011231688729564316,0.00010037773142961855,"hard"
"3B",100,1024,256,"oracle_full_distribution",0.00011100103117795262,0.00011231688729564316,1.3158561176905304e-06,"hard"
"3B",101,1024,1,"raw_plugin",0.009765625,0.009765625,0.0,"hard"
"3B",101,1024,1,"hierarchical_shrinkage",0.03505535945996046,0.009765625,0.02528973445996046,"hard"
"3B",101,1024,1,"tail_smoothed_moment",0.009490966796875,0.009765625,0.000274658203125,"hard"
"3B",101,1024,1,"oracle_full_distribution",0.01171875,0.009765625,0.001953125,"hard"
"3B",101,1024,2,"raw_plugin",0.010885238647460938,0.00635528564453125,0.0045299530029296875,"hard"
"3B",101,1024,2,"hierarchical_shrinkage",0.03699835043288197,0.00635528564453125,0.030643064788350723,"hard"
"3B",101,1024,2,"tail_smoothed_moment",0.010343044996261597,0.00635528564453125,0.003987759351730347,"hard"
"3B",101,1024,2,"oracle_full_distribution",0.010258197784423828,0.00635528564453125,0.003902912139892578,"hard"
"3B",101,1024,4,"raw_plugin",0.012852910722358502,0.0025381965388078243,0.010314714183550677,"hard"
"3B",101,1024,4,"hierarchical_shrinkage",0.03936367698688435,0.0025381965388078243,0.03682548044807653,"hard"
"3B",101,1024,4,"tail_smoothed_moment",0.011768105689924369,0.0025381965388078243,0.009229909151116544,"hard"
"3B",101,1024,4,"oracle_full_distribution",0.009901511601199786,0.0025381965388078243,0.007363315062391962,"hard"
"3B",101,1024,8,"raw_plugin",0.018053206619680587,0.00041547659393700897,0.017637730025743578,"hard"
"3B",101,1024,8,"hierarchical_shrinkage",0.044524716418884,0.00041547659393700897,0.044109239824946994,"hard"
"3B",101,1024,8,"tail_smoothed_moment",0.015887536572380453,0.00041547659393700897,0.015472059978443444,"hard"
"3B",101,1024,8,"oracle_full_distribution",0.011490420565417221,0.00041547659393700897,0.011074943971480213,"hard"
"3B",101,1024,16,"raw_plugin",0.027181025774572105,1.5810762258710568e-05,0.027165215012313396,"hard"
"3B",101,1024,16,"hierarchical_shrinkage",0.053175322238297004,1.5810762258710568e-05,0.05315951147603829,"hard"
"3B",101,1024,16,"tail_smoothed_moment",0.02293847129215008,1.5810762258710568e-05,0.02292266052989137,"hard"
"3B",101,1024,16,"oracle_full_distribution",0.01568748330393186,1.5810762258710568e-05,0.015671672541673152,"hard"
"3B",101,1024,32,"raw_plugin",0.03783431954928243,1.9163731577964642e-08,0.03783430038555085,"hard"
"3B",101,1024,32,"hierarchical_shrinkage",0.06305635054064918,1.9163731577964642e-08,0.0630563313769176,"hard"
"3B",101,1024,32,"tail_smoothed_moment",0.02984585344872733,1.9163731577964642e-08,0.029845834284995754,"hard"
"3B",101,1024,32,"oracle_full_distribution",0.022310642062874673,1.9163731577964642e-08,0.022310622899143095,"hard"
"3B",101,1024,48,"raw_plugin",0.04392664759978219,1.786742474175523e-11,0.043926647581914766,"hard"
"3B",101,1024,48,"hierarchical_shrinkage",0.06861926901226259,1.786742474175523e-11,0.06861926899439516,"hard"
"3B",101,1024,48,"tail_smoothed_moment",0.03281210475755483,1.786742474175523e-11,0.03281210473968741,"hard"
"3B",101,1024,48,"oracle_full_distribution",0.026913927069570354,1.786742474175523e-11,0.026913927051702927,"hard"
"3B",101,1024,64,"raw_plugin",0.047654778761994365,1.4812075539151496e-14,0.04765477876197955,"hard"
"3B",101,1024,64,"hierarchical_shrinkage",0.07197407197043683,1.4812075539151496e-14,0.07197407197042202,"hard"
"3B",101,1024,64,"tail_smoothed_moment",0.03405954609893381,1.4812075539151496e-14,0.034059546098918994,"hard"
"3B",101,1024,64,"oracle_full_distribution",0.030312185400259616,1.4812075539151496e-14,0.030312185400244804,"hard"
"3B",101,1024,128,"raw_plugin",0.0512552514525082,4.42928430598514e-27,0.0512552514525082,"hard"
"3B",101,1024,128,"hierarchical_shrinkage",0.07487601946980103,4.42928430598514e-27,0.07487601946980103,"hard"
"3B",101,1024,128,"tail_smoothed_moment",0.033640757385282445,4.42928430598514e-27,0.033640757385282445,"hard"
"3B",101,1024,128,"oracle_full_distribution",0.038110273834029616,4.42928430598514e-27,0.038110273834029616,"hard"
"3B",101,1024,256,"raw_plugin",0.038523481086843635,1.9851948058733157e-52,0.038523481086843635,"hard"
"3B",101,1024,256,"hierarchical_shrinkage",0.06226163731872897,1.9851948058733157e-52,0.06226163731872897,"hard"
"3B",101,1024,256,"tail_smoothed_moment",0.031711277196698126,1.9851948058733157e-52,0.031711277196698126,"hard"
"3B",101,1024,256,"oracle_full_distribution",0.04233947875899529,1.9851948058733157e-52,0.04233947875899529,"hard"
"3B",102,1024,1,"raw_plugin",0.2216796875,0.25,0.0283203125,"hard"
"3B",102,1024,1,"hierarchical_shrinkage",0.23450388887172519,0.25,0.015496111128274814,"hard"
"3B",102,1024,1,"tail_smoothed_moment",0.22296142578125,0.25,0.02703857421875,"hard"
"3B",102,1024,1,"oracle_full_distribution",0.235107421875,0.25,0.014892578125,"hard"
"3B",102,1024,2,"raw_plugin",0.20975780487060547,0.23925209045410156,0.029494285583496094,"hard"
"3B",102,1024,2,"hierarchical_shrinkage",0.2241725304076062,0.23925209045410156,0.015079560046495355,"hard"
"3B",102,1024,2,"tail_smoothed_moment",0.20949530601501465,0.23925209045410156,0.029756784439086914,"hard"
"3B",102,1024,2,"oracle_full_distribution",0.2311837077140808,0.23925209045410156,0.008068382740020752,"hard"
"3B",102,1024,4,"raw_plugin",0.1856916763672416,0.2078149293356546,0.022123252968413,"hard"
"3B",102,1024,4,"hierarchical_shrinkage",0.20203545641736256,0.2078149293356546,0.0057794729182920335,"hard"
"3B",102,1024,4,"tail_smoothed_moment",0.18506967861947032,0.2078149293356546,0.022745250716184273,"hard"
"3B",102,1024,4,"oracle_full_distribution",0.20924204143265612,0.2078149293356546,0.001427112097001526,"hard"
"3B",102,1024,8,"raw_plugin",0.15408655593929124,0.16673300883241793,0.012646452893126686,"hard"
"3B",102,1024,8,"hierarchical_shrinkage",0.1725561040138117,0.16673300883241793,0.0058230951813937615,"hard"
"3B",102,1024,8,"tail_smoothed_moment",0.15284220040160565,0.16673300883241793,0.01389080843081228,"hard"
"3B",102,1024,8,"oracle_full_distribution",0.17455209116303433,0.16673300883241793,0.0078190823306164,"hard"
"3B",102,1024,16,"raw_plugin",0.1301233210144094,0.12440900089297649,0.005714320121432914,"hard"
"3B",102,1024,16,"hierarchical_shrinkage",0.15006218834637916,0.12440900089297649,0.02565318745340267,"hard"
"3B",102,1024,16,"tail_smoothed_moment",0.1278358986463652,0.12440900089297649,0.003426897753388697,"hard"
"3B",102,1024,16,"oracle_full_distribution",0.13675577038766573,0.12440900089297649,0.012346769494689241,"hard"
"3B",102,1024,32,"raw_plugin",0.12054680347769707,0.09008640592302226,0.030460397554674806,"hard"
"3B",102,1024,32,"hierarchical_shrinkage",0.1409033942379806,0.09008640592302226,0.05081698831495833,"hard"
"3B",102,1024,32,"tail_smoothed_moment",0.11762879483526772,0.09008640592302226,0.02754238891224546,"hard"
"3B",102,1024,32,"oracle_full_distribution",0.11036655462808123,0.09008640592302226,0.020280148705058967,"hard"
"3B",102,1024,48,"raw_plugin",0.115920405448415,0.07218376197961071,0.04373664346880429,"hard"
"3B",102,1024,48,"hierarchical_shrinkage",0.13637809992862288,0.07218376197961071,0.06419433794901216,"hard"
"3B",102,1024,48,"tail_smoothed_moment",0.11424245104051202,0.07218376197961071,0.04205868906090131,"hard"
"3B",102,1024,48,"oracle_full_distribution",0.10038823439169794,0.07218376197961071,0.028204472412087234,"hard"
"3B",102,1024,64,"raw_plugin",0.1093562612216456,0.05847100295465467,0.05088525826699093,"hard"
"3B",102,1024,64,"hierarchical_shrinkage",0.13004605546187328,0.05847100295465467,0.07157505250721861,"hard"
"3B",102,1024,64,"tail_smoothed_moment",0.11016733221361048,0.05847100295465467,0.051696329258955814,"hard"
"3B",102,1024,64,"oracle_full_distribution",0.09280499430071906,0.05847100295465467,0.034333991346064394,"hard"
"3B",102,1024,128,"raw_plugin",0.0781501066633023,0.024156100590131298,0.053994006073171,"hard"
"3B",102,1024,128,"hierarchical_shrinkage",0.10018882437407782,0.024156100590131298,0.07603272378394652,"hard"
"3B",102,1024,128,"tail_smoothed_moment",0.09305065843561051,0.024156100590131298,0.06889455784547921,"hard"
"3B",102,1024,128,"oracle_full_distribution",0.06467573913126884,0.024156100590131298,0.04051963854113754,"hard"
"3B",102,1024,256,"raw_plugin",0.036649008912122145,0.003703161888430341,0.032945847023691806,"hard"
"3B",102,1024,256,"hierarchical_shrinkage",0.060497428213108745,0.003703161888430341,0.056794266324678405,"hard"
"3B",102,1024,256,"tail_smoothed_moment",0.07523419389321871,0.003703161888430341,0.07153103200478837,"hard"
"3B",102,1024,256,"oracle_full_distribution",0.027050206480193437,0.003703161888430341,0.023347044591763098,"hard"
"3B",103,1024,1,"raw_plugin",0.0009765625,0.0,0.0009765625,"no_correct"
"3B",103,1024,1,"hierarchical_shrinkage",0.026783300636431046,0.0,0.026783300636431046,"no_correct"
"3B",103,1024,1,"tail_smoothed_moment",0.0009765625,0.0,0.0009765625,"no_correct"
"3B",103,1024,1,"oracle_full_distribution",0.000244140625,0.0,0.000244140625,"no_correct"
"3B",103,1024,2,"raw_plugin",0.0006990432739257812,0.0,0.0006990432739257812,"no_correct"
"3B",103,1024,2,"hierarchical_shrinkage",0.02741134302249594,0.0,0.02741134302249594,"no_correct"
"3B",103,1024,2,"tail_smoothed_moment",0.0006999969482421875,0.0,0.0006999969482421875,"no_correct"
"3B",103,1024,2,"oracle_full_distribution",0.00017780065536499023,0.0,0.00017780065536499023,"no_correct"
"3B",103,1024,4,"raw_plugin",0.00017909477264765883,0.0,0.00017909477264765883,"no_correct"
"3B",103,1024,4,"hierarchical_shrinkage",0.027435379622450615,0.0,0.027435379622450615,"no_correct"
"3B",103,1024,4,"tail_smoothed_moment",0.00018017022739513777,0.0,0.00018017022739513777,"no_correct"
"3B",103,1024,4,"oracle_full_distribution",4.715090375029263e-05,0.0,4.715090375029263e-05,"no_correct"
"3B",103,1024,8,"raw_plugin",5.877787011285946e-06,0.0,5.877787011285946e-06,"no_correct"
"3B",103,1024,8,"hierarchical_shrinkage",0.027538995164607012,0.0,0.027538995164607012,"no_correct"
"3B",103,1024,8,"tail_smoothed_moment",6.013172907693502e-06,0.0,6.013172907693502e-06,"no_correct"
"3B",103,1024,8,"oracle_full_distribution",1.6579580921386805e-06,0.0,1.6579580921386805e-06,"no_correct"
"3B",103,1024,16,"raw_plugin",3.165619054061677e-09,0.0,3.165619054061677e-09,"no_correct"
"3B",103,1024,16,"hierarchical_shrinkage",0.027593183312223546,0.0,0.027593183312223546,"no_correct"
"3B",103,1024,16,"tail_smoothed_moment",3.4489391554532056e-09,0.0,3.4489391554532056e-09,"no_correct"
"3B",103,1024,16,"oracle_full_distribution",1.0249705539611039e-09,0.0,1.0249705539611039e-09,"no_correct"
"3B",103,1024,32,"raw_plugin",4.591662863891389e-16,0.0,4.591662863891389e-16,"no_correct"
"3B",103,1024,32,"hierarchical_shrinkage",0.0274475792001485,0.0,0.0274475792001485,"no_correct"
