model,seed,policy,mean_budget,total_budget,accuracy,mean_allocated_samples,num_problems,pilot_k
Super120B,9,moment_law,16,1600,0.6921647467419237,2.0,100,16
Super120B,9,oracle,16,1600,0.7124244945008289,3.25,100,16
Super120B,9,uniform,32,3200,0.6749990837531985,32.0,100,16
Super120B,9,p_based,32,3200,0.6885066005529317,8.76,100,16
Super120B,9,auc_kappa_based,32,3200,0.691051009413934,4.65,100,16
Super120B,9,moment_law,32,3200,0.6921647467419237,2.0,100,16
Super120B,9,oracle,32,3200,0.7124244945008289,3.25,100,16
Super120B,10,uniform,1,100,0.6959375,1.0,100,16
Super120B,10,p_based,1,100,0.6959375,1.0,100,16
Super120B,10,auc_kappa_based,1,100,0.6959375,1.0,100,16
Super120B,10,moment_law,1,100,0.6959375,1.0,100,16
Super120B,10,oracle,1,100,0.6959375,1.0,100,16
Super120B,10,uniform,2,200,0.690498046875,2.0,100,16
Super120B,10,p_based,2,200,0.6927185100718956,2.0,100,16
Super120B,10,auc_kappa_based,2,200,0.6966077641473523,2.0,100,16
Super120B,10,moment_law,2,200,0.68872966182135,1.75,100,16
Super120B,10,oracle,2,200,0.7170951692061734,2.0,100,16
Super120B,10,uniform,4,400,0.6852212047576904,4.0,100,16
Super120B,10,p_based,4,400,0.6916677362920115,4.0,100,16
Super120B,10,auc_kappa_based,4,400,0.6847829239106289,3.79,100,16
Super120B,10,moment_law,4,400,0.68872966182135,1.75,100,16
Super120B,10,oracle,4,400,0.7233171067775287,3.99,100,16
Super120B,10,uniform,8,800,0.6816370242814719,8.0,100,16
Super120B,10,p_based,8,800,0.6951273916433754,8.0,100,16
Super120B,10,auc_kappa_based,8,800,0.6847829239106289,3.79,100,16
Super120B,10,moment_law,8,800,0.68872966182135,1.75,100,16
Super120B,10,oracle,8,800,0.7233171067775287,3.99,100,16
Super120B,10,uniform,16,1600,0.6777207771925815,16.0,100,16
Super120B,10,p_based,16,1600,0.6929767946395609,8.33,100,16
Super120B,10,auc_kappa_based,16,1600,0.6847829239106289,3.79,100,16
Super120B,10,moment_law,16,1600,0.68872966182135,1.75,100,16
Super120B,10,oracle,16,1600,0.7233171067775287,3.99,100,16
Super120B,10,uniform,32,3200,0.6713495807242625,32.0,100,16
Super120B,10,p_based,32,3200,0.6929767946395609,8.33,100,16
Super120B,10,auc_kappa_based,32,3200,0.6847829239106289,3.79,100,16
Super120B,10,moment_law,32,3200,0.68872966182135,1.75,100,16
Super120B,10,oracle,32,3200,0.7233171067775287,3.99,100,16
Super120B,11,uniform,1,100,0.695,1.0,100,16
Super120B,11,p_based,1,100,0.695,1.0,100,16
Super120B,11,auc_kappa_based,1,100,0.695,1.0,100,16
Super120B,11,moment_law,1,100,0.695,1.0,100,16
Super120B,11,oracle,1,100,0.695,1.0,100,16
Super120B,11,uniform,2,200,0.68951171875,2.0,100,16
Super120B,11,p_based,2,200,0.687077130988755,2.0,100,16
Super120B,11,auc_kappa_based,2,200,0.7003637524181997,2.0,100,16
Super120B,11,moment_law,2,200,0.7025482410258336,1.82,100,16
Super120B,11,oracle,2,200,0.7096658382273446,2.0,100,16
Super120B,11,uniform,4,400,0.6830914115905762,4.0,100,16
Super120B,11,p_based,4,400,0.6813011068990735,4.0,100,16
Super120B,11,auc_kappa_based,4,400,0.7010360215522624,3.82,100,16
Super120B,11,moment_law,4,400,0.7025482410258336,1.82,100,16
Super120B,11,oracle,4,400,0.7134461461544097,2.74,100,16
Super120B,11,uniform,8,800,0.6778966091533767,8.0,100,16
Super120B,11,p_based,8,800,0.6846582513913154,8.0,100,16
Super120B,11,auc_kappa_based,8,800,0.7010360215522624,3.82,100,16
Super120B,11,moment_law,8,800,0.7025482410258336,1.82,100,16
Super120B,11,oracle,8,800,0.7134461461544097,2.74,100,16
Super120B,11,uniform,16,1600,0.6755328417125078,16.0,100,16
Super120B,11,p_based,16,1600,0.6857863472322526,9.55,100,16
Super120B,11,auc_kappa_based,16,1600,0.7010360215522624,3.82,100,16
Super120B,11,moment_law,16,1600,0.7025482410258336,1.82,100,16
Super120B,11,oracle,16,1600,0.7134461461544097,2.74,100,16
Super120B,11,uniform,32,3200,0.6761037084030594,32.0,100,16
Super120B,11,p_based,32,3200,0.6857863472322526,9.55,100,16
Super120B,11,auc_kappa_based,32,3200,0.7010360215522624,3.82,100,16
Super120B,11,moment_law,32,3200,0.7025482410258336,1.82,100,16
Super120B,11,oracle,32,3200,0.7134461461544097,2.74,100,16
Super120B,12,uniform,1,100,0.69875,1.0,100,16
Super120B,12,p_based,1,100,0.69875,1.0,100,16
Super120B,12,auc_kappa_based,1,100,0.69875,1.0,100,16
Super120B,12,moment_law,1,100,0.69875,1.0,100,16
Super120B,12,oracle,1,100,0.69875,1.0,100,16
Super120B,12,uniform,2,200,0.6925,2.0,100,16
Super120B,12,p_based,2,200,0.6901926018056278,2.0,100,16
Super120B,12,auc_kappa_based,2,200,0.6986397895665912,2.0,100,16
Super120B,12,moment_law,2,200,0.6980880657565897,1.6,100,16
Super120B,12,oracle,2,200,0.7124358312752176,2.0,100,16
Super120B,12,uniform,4,400,0.6873229217529296,4.0,100,16
Super120B,12,p_based,4,400,0.6857192339069834,4.0,100,16
Super120B,12,auc_kappa_based,4,400,0.7019648171766623,3.48,100,16
Super120B,12,moment_law,4,400,0.6980880657565897,1.6,100,16
Super120B,12,oracle,4,400,0.7136786039770538,3.01,100,16
Super120B,12,uniform,8,800,0.6824070241039589,8.0,100,16
Super120B,12,p_based,8,800,0.6737047004315696,8.0,100,16
Super120B,12,auc_kappa_based,8,800,0.7019648171766623,3.48,100,16
Super120B,12,moment_law,8,800,0.6980880657565897,1.6,100,16
Super120B,12,oracle,8,800,0.7136786039770538,3.01,100,16
Super120B,12,uniform,16,1600,0.6752931469984229,16.0,100,16
Super120B,12,p_based,16,1600,0.6736879680330418,8.19,100,16
Super120B,12,auc_kappa_based,16,1600,0.7019648171766623,3.48,100,16
Super120B,12,moment_law,16,1600,0.6980880657565897,1.6,100,16
Super120B,12,oracle,16,1600,0.7136786039770538,3.01,100,16
Super120B,12,uniform,32,3200,0.66600975299411,32.0,100,16
Super120B,12,p_based,32,3200,0.6736879680330418,8.19,100,16
Super120B,12,auc_kappa_based,32,3200,0.7019648171766623,3.48,100,16
Super120B,12,moment_law,32,3200,0.6980880657565897,1.6,100,16
Super120B,12,oracle,32,3200,0.7136786039770538,3.01,100,16
Super120B,13,uniform,1,100,0.69375,1.0,100,16
Super120B,13,p_based,1,100,0.69375,1.0,100,16
Super120B,13,auc_kappa_based,1,100,0.69375,1.0,100,16
Super120B,13,moment_law,1,100,0.69375,1.0,100,16
Super120B,13,oracle,1,100,0.69375,1.0,100,16
Super120B,13,uniform,2,200,0.687578125,2.0,100,16
Super120B,13,p_based,2,200,0.6864240942980043,2.0,100,16
Super120B,13,auc_kappa_based,2,200,0.6939056545256423,2.0,100,16
Super120B,13,moment_law,2,200,0.6945494926666421,1.82,100,16
Super120B,13,oracle,2,200,0.7079650665545529,2.0,100,16
Super120B,13,uniform,4,400,0.6804290008544922,4.0,100,16
Super120B,13,p_based,4,400,0.6817449475483651,4.0,100,16
Super120B,13,auc_kappa_based,4,400,0.6978964069782232,4.0,100,16
Super120B,13,moment_law,4,400,0.6945494926666421,1.82,100,16
Super120B,13,oracle,4,400,0.709006631304327,2.55,100,16
Super120B,13,uniform,8,800,0.6748409827762952,8.0,100,16
Super120B,13,p_based,8,800,0.6832595654026674,8.0,100,16
Super120B,13,auc_kappa_based,8,800,0.6967680948379973,4.41,100,16
Super120B,13,moment_law,8,800,0.6945494926666421,1.82,100,16
Super120B,13,oracle,8,800,0.709006631304327,2.55,100,16
Super120B,13,uniform,16,1600,0.6699848003141047,16.0,100,16
Super120B,13,p_based,16,1600,0.6803365741091244,8.82,100,16
Super120B,13,auc_kappa_based,16,1600,0.6967680948379973,4.41,100,16
Super120B,13,moment_law,16,1600,0.6945494926666421,1.82,100,16
Super120B,13,oracle,16,1600,0.709006631304327,2.55,100,16
Super120B,13,uniform,32,3200,0.6650110554618243,32.0,100,16
Super120B,13,p_based,32,3200,0.6803365741091244,8.82,100,16
Super120B,13,auc_kappa_based,32,3200,0.6967680948379973,4.41,100,16
Super120B,13,moment_law,32,3200,0.6945494926666421,1.82,100,16
Super120B,13,oracle,32,3200,0.709006631304327,2.55,100,16
Super120B,14,uniform,1,100,0.69625,1.0,100,16
Super120B,14,p_based,1,100,0.69625,1.0,100,16
Super120B,14,auc_kappa_based,1,100,0.69625,1.0,100,16
Super120B,14,moment_law,1,100,0.69625,1.0,100,16
Super120B,14,oracle,1,100,0.69625,1.0,100,16
Super120B,14,uniform,2,200,0.690625,2.0,100,16
Super120B,14,p_based,2,200,0.6863402473554016,2.0,100,16
Super120B,14,auc_kappa_based,2,200,0.6930198673675065,2.0,100,16
Super120B,14,moment_law,2,200,0.6922582181629283,2.0,100,16
Super120B,14,oracle,2,200,0.709686731411089,2.0,100,16
Super120B,14,uniform,4,400,0.6828493118286133,4.0,100,16
Super120B,14,p_based,4,400,0.6783032511529546,4.0,100,16
Super120B,14,auc_kappa_based,4,400,0.6871258809665036,4.0,100,16
Super120B,14,moment_law,4,400,0.692031768625358,2.11,100,16
Super120B,14,oracle,4,400,0.7097019236285607,2.54,100,16
Super120B,14,uniform,8,800,0.6757383966580164,8.0,100,16
Super120B,14,p_based,8,800,0.6807148424743285,8.0,100,16
Super120B,14,auc_kappa_based,8,800,0.6873218300907346,4.34,100,16
Super120B,14,moment_law,8,800,0.692031768625358,2.11,100,16
Super120B,14,oracle,8,800,0.7097019236285607,2.54,100,16
Super120B,14,uniform,16,1600,0.6710273270680921,16.0,100,16
Super120B,14,p_based,16,1600,0.6799661877411984,8.95,100,16
Super120B,14,auc_kappa_based,16,1600,0.6873218300907346,4.34,100,16
Super120B,14,moment_law,16,1600,0.692031768625358,2.11,100,16
Super120B,14,oracle,16,1600,0.7097019236285607,2.54,100,16
Super120B,14,uniform,32,3200,0.670234826551185,32.0,100,16
Super120B,14,p_based,32,3200,0.6799661877411984,8.95,100,16
Super120B,14,auc_kappa_based,32,3200,0.6873218300907346,4.34,100,16
Super120B,14,moment_law,32,3200,0.692031768625358,2.11,100,16
Super120B,14,oracle,32,3200,0.7097019236285607,2.54,100,16
Super120B,15,uniform,1,100,0.6996875,1.0,100,16
Super120B,15,p_based,1,100,0.6996875,1.0,100,16
Super120B,15,auc_kappa_based,1,100,0.6996875,1.0,100,16
Super120B,15,moment_law,1,100,0.6996875,1.0,100,16
Super120B,15,oracle,1,100,0.6996875,1.0,100,16
Super120B,15,uniform,2,200,0.694345703125,2.0,100,16
Super120B,15,p_based,2,200,0.6920393477630296,2.0,100,16
Super120B,15,auc_kappa_based,2,200,0.7025888411492157,2.0,100,16
Super120B,15,moment_law,2,200,0.6998473584259405,1.66,100,16
Super120B,15,oracle,2,200,0.7081721889800227,2.0,100,16
Super120B,15,uniform,4,400,0.6896513080596924,4.0,100,16
Super120B,15,p_based,4,400,0.6904215090466654,4.0,100,16
Super120B,15,auc_kappa_based,4,400,0.7031987391334653,3.17,100,16
Super120B,15,moment_law,4,400,0.6998473584259405,1.66,100,16
Super120B,15,oracle,4,400,0.7081721890319463,2.16,100,16
Super120B,15,uniform,8,800,0.6857544947988663,8.0,100,16
Super120B,15,p_based,8,800,0.6895777146814556,8.0,100,16
Super120B,15,auc_kappa_based,8,800,0.7031987391334653,3.17,100,16
Super120B,15,moment_law,8,800,0.6998473584259405,1.66,100,16
Super120B,15,oracle,8,800,0.7081721890319463,2.16,100,16
Super120B,15,uniform,16,1600,0.6825618582443876,16.0,100,16
Super120B,15,p_based,16,1600,0.6885009962820425,8.81,100,16
Super120B,15,auc_kappa_based,16,1600,0.7031987391334653,3.17,100,16
Super120B,15,moment_law,16,1600,0.6998473584259405,1.66,100,16
Super120B,15,oracle,16,1600,0.7081721890319463,2.16,100,16
Super120B,15,uniform,32,3200,0.6831501656879659,32.0,100,16
Super120B,15,p_based,32,3200,0.6885009962820425,8.81,100,16
Super120B,15,auc_kappa_based,32,3200,0.7031987391334653,3.17,100,16
Super120B,15,moment_law,32,3200,0.6998473584259405,1.66,100,16
Super120B,15,oracle,32,3200,0.7081721890319463,2.16,100,16
Super120B,16,uniform,1,100,0.6975,1.0,100,16
Super120B,16,p_based,1,100,0.6975,1.0,100,16
Super120B,16,auc_kappa_based,1,100,0.6975,1.0,100,16
Super120B,16,moment_law,1,100,0.6975,1.0,100,16
Super120B,16,oracle,1,100,0.6975,1.0,100,16
Super120B,16,uniform,2,200,0.69173828125,2.0,100,16
Super120B,16,p_based,2,200,0.6904061507851114,2.0,100,16
Super120B,16,auc_kappa_based,2,200,0.6963143442238311,2.0,100,16
Super120B,16,moment_law,2,200,0.6985282465949192,1.69,100,16
Super120B,16,oracle,2,200,0.7146570845698927,2.0,100,16
Super120B,16,uniform,4,400,0.6868247032165528,4.0,100,16
Super120B,16,p_based,4,400,0.6898774054414097,4.0,100,16
Super120B,16,auc_kappa_based,4,400,0.6984765072056908,3.48,100,16
Super120B,16,moment_law,4,400,0.6985282465949192,1.69,100,16
Super120B,16,oracle,4,400,0.7169396763259442,2.97,100,16
Super120B,16,uniform,8,800,0.685821667964683,8.0,100,16
Super120B,16,p_based,8,800,0.700107986173589,8.0,100,16
Super120B,16,auc_kappa_based,8,800,0.6984765072056908,3.48,100,16
Super120B,16,moment_law,8,800,0.6985282465949192,1.69,100,16
Super120B,16,oracle,8,800,0.7169396763259442,2.97,100,16
Super120B,16,uniform,16,1600,0.6888422469128034,16.0,100,16
Super120B,16,p_based,16,1600,0.7002853163371602,8.04,100,16
Super120B,16,auc_kappa_based,16,1600,0.6984765072056908,3.48,100,16
Super120B,16,moment_law,16,1600,0.6985282465949192,1.69,100,16
Super120B,16,oracle,16,1600,0.7169396763259442,2.97,100,16
Super120B,16,uniform,32,3200,0.6939028690206102,32.0,100,16
Super120B,16,p_based,32,3200,0.7002853163371602,8.04,100,16
Super120B,16,auc_kappa_based,32,3200,0.6984765072056908,3.48,100,16
Super120B,16,moment_law,32,3200,0.6985282465949192,1.69,100,16
Super120B,16,oracle,32,3200,0.7169396763259442,2.97,100,16
Super120B,17,uniform,1,100,0.6990625,1.0,100,16
Super120B,17,p_based,1,100,0.6990625,1.0,100,16
Super120B,17,auc_kappa_based,1,100,0.6990625,1.0,100,16
Super120B,17,moment_law,1,100,0.6990625,1.0,100,16
Super120B,17,oracle,1,100,0.6990625,1.0,100,16
Super120B,17,uniform,2,200,0.690322265625,2.0,100,16
Super120B,17,p_based,2,200,0.6876841270554178,2.0,100,16
Super120B,17,auc_kappa_based,2,200,0.698331830674981,2.0,100,16
Super120B,17,moment_law,2,200,0.6947189574537447,2.0,100,16
Super120B,17,oracle,2,200,0.7131536254164291,2.0,100,16
Super120B,17,uniform,4,400,0.6823941135406494,4.0,100,16
Super120B,17,p_based,4,400,0.6832305657221235,4.0,100,16
Super120B,17,auc_kappa_based,4,400,0.6972888911318472,4.0,100,16
Super120B,17,moment_law,4,400,0.6945784979283147,2.09,100,16
Super120B,17,oracle,4,400,0.7137402421419006,2.33,100,16
Super120B,17,uniform,8,800,0.6772350930700577,8.0,100,16
Super120B,17,p_based,8,800,0.6817929522841285,8.0,100,16
Super120B,17,auc_kappa_based,8,800,0.6947385177094734,4.65,100,16
Super120B,17,moment_law,8,800,0.6945784979283147,2.09,100,16
Super120B,17,oracle,8,800,0.7137402421419006,2.33,100,16
Super120B,17,uniform,16,1600,0.6742938936830981,16.0,100,16
Super120B,17,p_based,16,1600,0.6830504903753887,8.67,100,16
Super120B,17,auc_kappa_based,16,1600,0.6947385177094734,4.65,100,16
Super120B,17,moment_law,16,1600,0.6945784979283147,2.09,100,16
Super120B,17,oracle,16,1600,0.7137402421419006,2.33,100,16
Super120B,17,uniform,32,3200,0.6725015745894878,32.0,100,16
Super120B,17,p_based,32,3200,0.6830504903753887,8.67,100,16
Super120B,17,auc_kappa_based,32,3200,0.6947385177094734,4.65,100,16
Super120B,17,moment_law,32,3200,0.6945784979283147,2.09,100,16
Super120B,17,oracle,32,3200,0.7137402421419006,2.33,100,16
Super120B,18,uniform,1,100,0.694375,1.0,100,16
Super120B,18,p_based,1,100,0.694375,1.0,100,16
Super120B,18,auc_kappa_based,1,100,0.694375,1.0,100,16
Super120B,18,moment_law,1,100,0.694375,1.0,100,16
Super120B,18,oracle,1,100,0.694375,1.0,100,16
Super120B,18,uniform,2,200,0.68859375,2.0,100,16
Super120B,18,p_based,2,200,0.6857950619155124,2.0,100,16
Super120B,18,auc_kappa_based,2,200,0.6958817741106654,2.0,100,16
Super120B,18,moment_law,2,200,0.6870412577295443,1.83,100,16
Super120B,18,oracle,2,200,0.7118181843394583,2.0,100,16
Super120B,18,uniform,4,400,0.682939567565918,4.0,100,16
Super120B,18,p_based,4,400,0.6818894357885299,4.0,100,16
Super120B,18,auc_kappa_based,4,400,0.6870134929765987,2.95,100,16
Super120B,18,moment_law,4,400,0.6870412577295443,1.83,100,16
Super120B,18,oracle,4,400,0.7139694822513026,2.8,100,16
Super120B,18,uniform,8,800,0.6776362698943922,8.0,100,16
Super120B,18,p_based,8,800,0.6773831198690345,8.0,100,16
Super120B,18,auc_kappa_based,8,800,0.6870134929765987,2.95,100,16
Super120B,18,moment_law,8,800,0.6870412577295443,1.83,100,16
Super120B,18,oracle,8,800,0.7139694822513026,2.8,100,16
Super120B,18,uniform,16,1600,0.6742088893812358,16.0,100,16
Super120B,18,p_based,16,1600,0.67710895343651,8.54,100,16
Super120B,18,auc_kappa_based,16,1600,0.6870134929765987,2.95,100,16
Super120B,18,moment_law,16,1600,0.6870412577295443,1.83,100,16
Super120B,18,oracle,16,1600,0.7139694822513026,2.8,100,16
Super120B,18,uniform,32,3200,0.6726353969168756,32.0,100,16
Super120B,18,p_based,32,3200,0.67710895343651,8.54,100,16
Super120B,18,auc_kappa_based,32,3200,0.6870134929765987,2.95,100,16
Super120B,18,moment_law,32,3200,0.6870412577295443,1.83,100,16
Super120B,18,oracle,32,3200,0.7139694822513026,2.8,100,16
Super120B,19,uniform,1,100,0.69875,1.0,100,16
Super120B,19,p_based,1,100,0.69875,1.0,100,16
Super120B,19,auc_kappa_based,1,100,0.69875,1.0,100,16
Super120B,19,moment_law,1,100,0.69875,1.0,100,16
Super120B,19,oracle,1,100,0.69875,1.0,100,16
Super120B,19,uniform,2,200,0.6906640625,2.0,100,16
Super120B,19,p_based,2,200,0.685988130913303,2.0,100,16
Super120B,19,auc_kappa_based,2,200,0.6921093841627214,2.0,100,16
Super120B,19,moment_law,2,200,0.691813406543546,2.0,100,16
Super120B,19,oracle,2,200,0.7143517469064998,2.0,100,16
Super120B,19,uniform,4,400,0.6835890960693359,4.0,100,16
Super120B,19,p_based,4,400,0.6824387828580263,4.0,100,16
Super120B,19,auc_kappa_based,4,400,0.6913163864017138,4.0,100,16
Super120B,19,moment_law,4,400,0.6925885728027857,2.25,100,16
Super120B,19,oracle,4,400,0.7149352118961703,2.41,100,16
Super120B,19,uniform,8,800,0.6782991147432039,8.0,100,16
Super120B,19,p_based,8,800,0.6783803506643737,8.0,100,16
Super120B,19,auc_kappa_based,8,800,0.6911032824146167,4.79,100,16
Super120B,19,moment_law,8,800,0.6925885728027857,2.25,100,16
Super120B,19,oracle,8,800,0.7149352118961703,2.41,100,16
Super120B,19,uniform,16,1600,0.6736953117414256,16.0,100,16
Super120B,19,p_based,16,1600,0.6760476598499787,8.76,100,16
Super120B,19,auc_kappa_based,16,1600,0.6911032824146167,4.79,100,16
Super120B,19,moment_law,16,1600,0.6925885728027857,2.25,100,16
Super120B,19,oracle,16,1600,0.7149352118961703,2.41,100,16
Super120B,19,uniform,32,3200,0.6678466543933246,32.0,100,16
Super120B,19,p_based,32,3200,0.6760476598499787,8.76,100,16
Super120B,19,auc_kappa_based,32,3200,0.6911032824146167,4.79,100,16
Super120B,19,moment_law,32,3200,0.6925885728027857,2.25,100,16
Super120B,19,oracle,32,3200,0.7149352118961703,2.41,100,16
Super49B,0,uniform,1,100,0.6665625,1.0,100,16
Super49B,0,p_based,1,100,0.6665625,1.0,100,16
Super49B,0,auc_kappa_based,1,100,0.6665625,1.0,100,16
Super49B,0,moment_law,1,100,0.6665625,1.0,100,16
Super49B,0,oracle,1,100,0.6665625,1.0,100,16
Super49B,0,uniform,2,200,0.669462890625,2.0,100,16
Super49B,0,p_based,2,200,0.6715348227491177,2.0,100,16
Super49B,0,auc_kappa_based,2,200,0.678121395353725,2.0,100,16
Super49B,0,moment_law,2,200,0.6798186685298881,2.0,100,16
Super49B,0,oracle,2,200,0.6932392240896185,2.0,100,16
Super49B,0,uniform,4,400,0.6704330921173096,4.0,100,16
Super49B,0,p_based,4,400,0.6705915336824912,4.0,100,16
Super49B,0,auc_kappa_based,4,400,0.6802895170631289,4.0,100,16
Super49B,0,moment_law,4,400,0.6789106041471507,2.97,100,16
Super49B,0,oracle,4,400,0.7000871784181025,4.0,100,16
Super49B,0,uniform,8,800,0.6708477402783046,8.0,100,16
Super49B,0,p_based,8,800,0.6625835157038827,8.0,100,16
Super49B,0,auc_kappa_based,8,800,0.6797848361921079,6.85,100,16
Super49B,0,moment_law,8,800,0.6789106041471507,2.97,100,16
Super49B,0,oracle,8,800,0.7000878623177275,5.89,100,16
Super49B,0,uniform,16,1600,0.6700194101665828,16.0,100,16
Super49B,0,p_based,16,1600,0.6611340949028163,9.05,100,16
Super49B,0,auc_kappa_based,16,1600,0.6797848361921079,6.85,100,16
Super49B,0,moment_law,16,1600,0.6789106041471507,2.97,100,16
Super49B,0,oracle,16,1600,0.7000878623177275,5.89,100,16
Super49B,0,uniform,32,3200,0.6666356915544753,32.0,100,16
Super49B,0,p_based,32,3200,0.6611340949028163,9.05,100,16
Super49B,0,auc_kappa_based,32,3200,0.6797848361921079,6.85,100,16
Super49B,0,moment_law,32,3200,0.6789106041471507,2.97,100,16
Super49B,0,oracle,32,3200,0.7000878623177275,5.89,100,16
Super49B,1,uniform,1,100,0.67125,1.0,100,16
Super49B,1,p_based,1,100,0.67125,1.0,100,16
Super49B,1,auc_kappa_based,1,100,0.67125,1.0,100,16
Super49B,1,moment_law,1,100,0.67125,1.0,100,16
Super49B,1,oracle,1,100,0.67125,1.0,100,16
Super49B,1,uniform,2,200,0.67408203125,2.0,100,16
Super49B,1,p_based,2,200,0.6794601024052644,2.0,100,16
Super49B,1,auc_kappa_based,2,200,0.6815225579116366,2.0,100,16
Super49B,1,moment_law,2,200,0.6887278782252312,2.0,100,16
Super49B,1,oracle,2,200,0.702931011823797,2.0,100,16
Super49B,1,uniform,4,400,0.6758767509460449,4.0,100,16
Super49B,1,p_based,4,400,0.678179538637508,4.0,100,16
Super49B,1,auc_kappa_based,4,400,0.683378238654688,4.0,100,16
Super49B,1,moment_law,4,400,0.6879750144305202,3.43,100,16
Super49B,1,oracle,4,400,0.7108455269159961,4.0,100,16
Super49B,1,uniform,8,800,0.6772802038301415,8.0,100,16
Super49B,1,p_based,8,800,0.6797152367358607,8.0,100,16
Super49B,1,auc_kappa_based,8,800,0.6822509583608913,7.04,100,16
Super49B,1,moment_law,8,800,0.6879750144305202,3.43,100,16
Super49B,1,oracle,8,800,0.7109041180409557,6.59,100,16
Super49B,1,uniform,16,1600,0.6779318696756809,16.0,100,16
Super49B,1,p_based,16,1600,0.6792891688321943,9.05,100,16
Super49B,1,auc_kappa_based,16,1600,0.6822509583608913,7.04,100,16
Super49B,1,moment_law,16,1600,0.6879750144305202,3.43,100,16
Super49B,1,oracle,16,1600,0.7109041180409557,6.59,100,16
Super49B,1,uniform,32,3200,0.6779503720581862,32.0,100,16
Super49B,1,p_based,32,3200,0.6792891688321943,9.05,100,16
Super49B,1,auc_kappa_based,32,3200,0.6822509583608913,7.04,100,16
Super49B,1,moment_law,32,3200,0.6879750144305202,3.43,100,16
Super49B,1,oracle,32,3200,0.7109041180409557,6.59,100,16
Super49B,2,uniform,1,100,0.6665625,1.0,100,16
Super49B,2,p_based,1,100,0.6665625,1.0,100,16
Super49B,2,auc_kappa_based,1,100,0.6665625,1.0,100,16
Super49B,2,moment_law,1,100,0.6665625,1.0,100,16
Super49B,2,oracle,1,100,0.6665625,1.0,100,16
Super49B,2,uniform,2,200,0.670732421875,2.0,100,16
Super49B,2,p_based,2,200,0.674933534922875,2.0,100,16
Super49B,2,auc_kappa_based,2,200,0.6864000442504397,2.0,100,16
Super49B,2,moment_law,2,200,0.6892192781461545,2.0,100,16
Super49B,2,oracle,2,200,0.6999285076607845,2.0,100,16
Super49B,2,uniform,4,400,0.6740935802459717,4.0,100,16
Super49B,2,p_based,4,400,0.6758544257965533,4.0,100,16
Super49B,2,auc_kappa_based,4,400,0.6918412510795241,4.0,100,16
Super49B,2,moment_law,4,400,0.6890867671359776,3.08,100,16
Super49B,2,oracle,4,400,0.7081601372765113,4.0,100,16
Super49B,2,uniform,8,800,0.6787386984563909,8.0,100,16
Super49B,2,p_based,8,800,0.6743322936885088,8.0,100,16
Super49B,2,auc_kappa_based,8,800,0.6893414413968451,7.82,100,16
Super49B,2,moment_law,8,800,0.6890867671359776,3.08,100,16
Super49B,2,oracle,8,800,0.7081633085159842,5.33,100,16
Super49B,2,uniform,16,1600,0.6823233656421288,16.0,100,16
Super49B,2,p_based,16,1600,0.6764397618089089,9.17,100,16
Super49B,2,auc_kappa_based,16,1600,0.6893414413968451,7.82,100,16
Super49B,2,moment_law,16,1600,0.6890867671359776,3.08,100,16
Super49B,2,oracle,16,1600,0.7081633085159842,5.33,100,16
Super49B,2,uniform,32,3200,0.6809197037223407,32.0,100,16
Super49B,2,p_based,32,3200,0.6764397618089089,9.17,100,16
Super49B,2,auc_kappa_based,32,3200,0.6893414413968451,7.82,100,16
Super49B,2,moment_law,32,3200,0.6890867671359776,3.08,100,16
Super49B,2,oracle,32,3200,0.7081633085159842,5.33,100,16
Super49B,3,uniform,1,100,0.6653125,1.0,100,16
Super49B,3,p_based,1,100,0.6653125,1.0,100,16
Super49B,3,auc_kappa_based,1,100,0.6653125,1.0,100,16
Super49B,3,moment_law,1,100,0.6653125,1.0,100,16
Super49B,3,oracle,1,100,0.6653125,1.0,100,16
Super49B,3,uniform,2,200,0.667177734375,2.0,100,16
Super49B,3,p_based,2,200,0.6688170117124992,2.0,100,16
Super49B,3,auc_kappa_based,2,200,0.6767808744408268,2.0,100,16
Super49B,3,moment_law,2,200,0.6834309422420106,2.0,100,16
Super49B,3,oracle,2,200,0.6940739630258593,2.0,100,16
Super49B,3,uniform,4,400,0.666842451095581,4.0,100,16
Super49B,3,p_based,4,400,0.6698449457589998,4.0,100,16
Super49B,3,auc_kappa_based,4,400,0.6794088068855751,4.0,100,16
Super49B,3,moment_law,4,400,0.6809953170566834,3.32,100,16
Super49B,3,oracle,4,400,0.7013033201336865,4.0,100,16
Super49B,3,uniform,8,800,0.6680434095212968,8.0,100,16
Super49B,3,p_based,8,800,0.6675301094544376,8.0,100,16
Super49B,3,auc_kappa_based,8,800,0.6778587999678578,6.9,100,16
Super49B,3,moment_law,8,800,0.6809953170566834,3.32,100,16
Super49B,3,oracle,8,800,0.7013033891179488,5.24,100,16
Super49B,3,uniform,16,1600,0.6677431283918611,16.0,100,16
Super49B,3,p_based,16,1600,0.6656485019113902,9.25,100,16
Super49B,3,auc_kappa_based,16,1600,0.6778587999678578,6.9,100,16
Super49B,3,moment_law,16,1600,0.6809953170566834,3.32,100,16
Super49B,3,oracle,16,1600,0.7013033891179488,5.24,100,16
Super49B,3,uniform,32,3200,0.6614462547987512,32.0,100,16
Super49B,3,p_based,32,3200,0.6656485019113902,9.25,100,16
Super49B,3,auc_kappa_based,32,3200,0.6778587999678578,6.9,100,16
