problem_idx,p,kappa,n_correct,n_incorrect,level,type
453,0.5416666666666666,0.7167832167832168,26,22,2,
455,0.8958333333333334,0.9627906976744186,43,5,2,
457,1.0,,48,0,1,
456,0.2708333333333333,0.5054945054945055,13,35,1,
454,0.0,,0,48,5,
458,0.08333333333333333,0.22727272727272727,4,44,3,
459,0.0,,0,48,5,
460,0.041666666666666664,0.358695652173913,2,46,4,
461,0.75,0.5578703703703703,36,12,4,
462,0.4791666666666667,0.4539130434782609,23,25,2,
465,0.9583333333333334,0.8152173913043478,46,2,4,
463,0.9583333333333334,0.8695652173913043,46,2,2,
464,0.6666666666666666,0.376953125,32,16,3,
468,0.4166666666666667,0.6714285714285714,20,28,4,
467,0.0,,0,48,2,
469,0.9791666666666666,0.9574468085106383,47,1,3,
466,0.020833333333333332,0.1702127659574468,1,47,5,
471,0.75,0.5694444444444444,36,12,3,
472,0.0625,0.5777777777777777,3,45,1,
470,0.0,,0,48,5,
473,0.0625,0.5777777777777777,3,45,5,
474,0.6875,0.29494949494949496,33,15,1,
476,0.8333333333333334,0.796875,40,8,2,
477,0.3958333333333333,0.46823956442831216,19,29,3,
478,0.0625,0.6222222222222222,3,45,5,
479,0.4166666666666667,0.33035714285714285,20,28,5,
475,0.041666666666666664,0.5652173913043478,2,46,5,
480,0.5208333333333334,0.4156521739130435,25,23,2,
481,0.0,,0,48,5,
482,0.020833333333333332,0.425531914893617,1,47,5,
485,0.1875,0.26495726495726496,9,39,2,
483,0.020833333333333332,0.5319148936170213,1,47,3,
484,0.125,0.3373015873015873,6,42,3,
487,0.8541666666666666,0.662020905923345,41,7,1,
486,0.1875,0.8575498575498576,9,39,3,
488,0.16666666666666666,0.378125,8,40,5,
491,0.14583333333333334,0.4425087108013937,7,41,5,
492,0.6041666666666666,0.6533575317604355,29,19,3,
489,0.14583333333333334,0.44947735191637633,7,41,3,
490,0.041666666666666664,0.14130434782608695,2,46,5,
493,0.4166666666666667,0.4125,20,28,5,
494,0.0,,0,48,5,
495,0.3333333333333333,0.77734375,16,32,4,
496,0.375,0.5648148148148148,18,30,3,
497,0.0,,0,48,5,
499,0.08333333333333333,0.4090909090909091,4,44,4,
498,0.041666666666666664,0.30434782608695654,2,46,5,
